"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"351",35,3,0.2367,"mod3",0.853829537990196,0.0582480515643858,14.6585081399057,0.000688608925669041,NA,NA,NA,NA,0.447916666666667
"384",38,3,0.2532,"mod3",0.634978893331816,0.0652004575210577,9.73887174222263,0.00229986014185465,NA,NA,NA,NA,0.447916666666667
"416",41,3,0.124,"mod3",0.72542495783648,0.0572183402933562,12.6781894427076,0.00105841685282717,NA,NA,NA,NA,0.447916666666667
"427",42,3,0.2024,"mod3",0.948745223810347,0.0779138049930892,12.1768565133547,0.00119239511176818,NA,NA,NA,NA,0.447916666666667
"470",46,3,0.1884,"mod3",0.797864575286997,0.0462920815274783,17.23544392389,2.44324265510551e-06,NA,NA,NA,NA,0.447916666666667
"480",47,3,0.1526,"mod3",1.04188036900182,0.0538982964654866,19.3304879249566,0.000302394550185801,NA,NA,NA,NA,0.447916666666667
"501",49,3,0.248,"mod3",0.852496405995335,0.0722469206942023,11.7997611220508,0.00130838214884569,NA,NA,NA,NA,0.447916666666667
"555",54,3,0.1902,"mod3",1.07117056163194,0.0676362424216845,15.8372275466403,0.000547311664901306,NA,NA,NA,NA,0.447916666666667
"565",55,3,0.2237,"mod3",0.754627459501027,0.0260064022165199,29.016987940826,8.98793653800563e-05,NA,NA,NA,NA,0.447916666666667
"584",57,3,0.1723,"mod3",0.714993805611864,0.0798736800326254,8.95155707511931,0.00294170948979502,NA,NA,NA,NA,0.447916666666667
"634",62,3,0.2059,"mod3",0.821569857978378,0.0340694391288106,24.1145695082377,2.28527043775801e-06,NA,NA,NA,NA,0.447916666666667
"644",63,3,0.2745,"mod3",0.699678188566316,0.126896496635676,5.51377072745446,0.00528025224625073,NA,NA,NA,NA,0.447916666666667
"677",66,3,0.2356,"mod3",0.823749943410638,0.0364171388122155,22.6198424774196,0.000189214647579678,NA,NA,NA,NA,0.447916666666667
"688",67,3,0.2828,"mod3",0.66918472237461,0.14380815173056,4.65331564533559,0.0187202147285617,NA,NA,NA,NA,0.447916666666667
"709",69,3,0.1708,"mod3",0.76579609384737,0.0890506129361361,8.59956005464636,0.00100479090546711,NA,NA,NA,NA,0.447916666666667
"731",71,3,0.1262,"mod3",0.769045331700416,0.0932928703645961,8.24334516340771,0.00118110157306523,NA,NA,NA,NA,0.447916666666667
"752",73,3,0.1244,"mod3",0.757126289622885,0.0611691010929173,12.3775938520462,6.09846342964582e-05,NA,NA,NA,NA,0.447916666666667
"763",74,3,0.1846,"mod3",0.950667316042751,0.0677410399822631,14.0338458974304,0.00014958390764293,NA,NA,NA,NA,0.447916666666667
"773",75,3,0.1464,"mod3",0.784621869591738,0.0759344936395269,10.3328781425272,0.000495021050279842,NA,NA,NA,NA,0.447916666666667
"794",77,3,0.1255,"mod3",0.845874567285392,0.0677396703202656,12.487137349299,5.84253816295345e-05,NA,NA,NA,NA,0.447916666666667
"805",78,3,0.1951,"mod3",0.94635498397292,0.131033584538719,7.22223227964339,0.00547351240933644,NA,NA,NA,NA,0.447916666666667
"816",79,3,0.2063,"mod3",0.672149121894456,0.0890849228527737,7.545037929766,0.00165304167800683,NA,NA,NA,NA,0.447916666666667
"827",80,3,0.2243,"mod3",0.593789802467044,0.589670957666811,1.00698498840189,0.497784356236862,NA,NA,NA,NA,0.447916666666667
"869",84,3,0.108,"mod3",0.833720193614094,0.111128688713687,7.50229489130481,0.00490665252413537,NA,NA,NA,NA,0.447916666666667
"902",87,3,0.1899,"mod3",0.922834828838673,0.0370190814461981,24.9286258001804,0.000141535556584388,NA,NA,NA,NA,0.447916666666667
"913",88,3,0.1941,"mod3",1.13148296732763,0.0667395910336067,16.9536994429269,0.000446955624126853,NA,NA,NA,NA,0.447916666666667
"924",89,3,0.1434,"mod3",0.636056570934189,0.0655813385461914,9.69874334733485,0.00232781384411555,NA,NA,NA,NA,0.447916666666667
"964",93,3,0.124,"mod3",0.804440984554505,0.102965644083201,7.81271259668397,0.00144856663011054,NA,NA,NA,NA,0.447916666666667
"1016",98,3,0.2231,"mod3",0.517158412156515,0.0873664412109485,5.91941716966384,0.00963209953993224,NA,NA,NA,NA,0.447916666666667
"1035",100,3,0.2108,"mod3",0.692992010307872,0.0650672849455274,10.6503907591661,0.00176912983321668,NA,NA,NA,NA,0.447916666666667
"4",1,4,0.2871,"mod3",0.742349307273108,0.0516736376004554,14.3661128139074,7.12174543848156e-06,NA,NA,NA,NA,0.585858585858586
"22",3,4,0.3692,"mod3",0.578795031954037,0.114577326544642,5.05156691475539,0.0149651756728316,NA,NA,NA,NA,0.585858585858586
"33",4,4,0.2231,"mod3",0.863462781579052,0.029259724407052,29.5102841560239,7.85127750134138e-06,NA,NA,NA,NA,0.585858585858586
"43",5,4,0.3246,"mod3",0.925850859574867,0.0931046919131744,9.94419121689676,0.0021635828966776,NA,NA,NA,NA,0.585858585858586
"53",6,4,0.3152,"mod3",0.887594546186327,0.0868723804093471,10.2172237252385,0.000517108300433192,NA,NA,NA,NA,0.585858585858586
"124",13,4,0.2875,"mod3",0.648701072433115,0.0898036496965077,7.22354909433422,0.00547065015417738,NA,NA,NA,NA,0.585858585858586
"135",14,4,0.216,"mod3",1.2461500616342,0.0266170390758056,46.8177567792254,2.14548811615544e-05,NA,NA,NA,NA,0.585858585858586
"146",15,4,0.2333,"mod3",0.861528815074999,0.0516891911016856,16.667484955997,1.42019516939676e-05,NA,NA,NA,NA,0.585858585858586
"157",16,4,0.1573,"mod3",0.659828184025566,0.0377621573894727,17.4732650261532,1.12541469048005e-05,NA,NA,NA,NA,0.585858585858586
"167",17,4,0.2309,"mod3",0.601525331248539,0.0398769505912156,15.0845368647884,0.000112565455044859,NA,NA,NA,NA,0.585858585858586
"178",18,4,0.3277,"mod3",0.782726633105893,0.114303790023238,6.84777497707439,0.00637450390028359,NA,NA,NA,NA,0.585858585858586
"198",20,4,0.2347,"mod3",0.992687222605923,0.0766443629213272,12.9518621431413,0.000993645902136278,NA,NA,NA,NA,0.585858585858586
"208",21,4,0.2213,"mod3",0.655374691152932,0.0338368974968167,19.3686401424536,2.43835757711565e-07,NA,NA,NA,NA,0.585858585858586
"217",22,4,0.2384,"mod3",0.71899122201665,0.0552599575010429,13.0110708464277,1.2697037372002e-05,NA,NA,NA,NA,0.585858585858586
"228",23,4,0.2343,"mod3",0.607243931197434,0.0801465390940907,7.57667065928498,0.000635460768778458,NA,NA,NA,NA,0.585858585858586
"238",24,4,0.2,"mod3",0.807443888806022,0.109487673985422,7.37474694104409,0.00515471011021155,NA,NA,NA,NA,0.585858585858586
