"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"1060",33,31,40.4,"mod2",NA,NA,NA,NA,4.24199119841274,0.841774275145337,5.03934525402351,0.00235837238406799
"1061",33,32,42.3,"mod2",NA,NA,NA,NA,4.42924558704834,0.911710083556384,4.85817330194573,0.00282808623875271
"1062",33,33,43.3,"mod2",NA,NA,NA,NA,4.28528981295793,0.888210756542546,4.82463174577943,0.00292622219956365
"1063",33,34,45,"mod2",NA,NA,NA,NA,4.48513390396744,1.05307241670049,4.25909351801311,0.00532655331882952
"1064",33,35,45.7,"mod2",NA,NA,NA,NA,4.17865201054292,0.791036586482465,5.28250157065971,0.00114493275416583
"1065",34,1,2,"mod3",1.10591141870903,0.322761223036771,3.42640732459684,0.0416472632246207,NA,NA,NA,NA
"1066",34,2,3,"mod3",0.835278987924803,0.148350424389162,5.63044555729511,0.00134279130196413,NA,NA,NA,NA
"1067",34,3,3.9,"mod3",0.903338561336479,0.120330887741754,7.50712122456173,0.000289054905052622,NA,NA,NA,NA
"1068",34,4,5.1,"mod3",0.83960376705997,0.196685917997885,4.26875383660665,0.00794820760248168,NA,NA,NA,NA
"1069",34,5,7,"mod3",0.663251187437802,0.144970611659698,4.57507338794092,0.00597421442475416,NA,NA,NA,NA
