"","replicate","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"64031",46,2018,"Atlantic","mod1",-0.65264532439635,0.0731472117477715,-8.92235409665131,1.54501245262822e-09,9.72896669856307,0.95349138162052,10.2035182342478,9.19919265213413e-11,1
"188482",78,2018,"Atlantic","mod1",-0.704022702692537,0.0741211557999013,-9.49826935501556,7.86603682024409e-11,11.9062956084026,1.134708325525,10.4928247555546,6.89700267156946e-12,1
"67534",61,2019,"Atlantic","mod1",-0.713058275263669,0.0754010537996043,-9.45687413280437,3.25372539480974e-10,9.93584813432694,0.93793501768742,10.593322508445,2.65612494121616e-11,1
"54574",7,2020,"Atlantic","mod1",-0.735061389135068,0.0679868686136396,-10.8118141653549,7.41252397040585e-13,12.2626473819839,1.02233188369872,11.994781320542,3.89430076123761e-14,1
"64312",47,2020,"Atlantic","mod1",-0.737262895039032,0.0759314392072804,-9.70958673687753,6.44777346737479e-11,11.3168103869104,1.06052546236309,10.6709464209318,6.64520046349417e-12,1
"190202",85,2020,"Atlantic","mod1",-0.756101697747823,0.076419717510755,-9.89406559428086,2.11236130970925e-11,11.8220256544186,1.08107435016297,10.9354418154833,1.64639936741692e-12,1
"54353",6,2021,"Atlantic","mod1",-0.578793886357819,0.0729873944003403,-7.93005273188818,5.94727522711628e-09,14.2463927047013,1.56876758130115,9.08126409196018,3.03890144966912e-10,1
"58006",21,2021,"Atlantic","mod1",-0.686561142449706,0.0853104618553407,-8.0477953995126,4.35360569691082e-09,13.7122816929436,1.51266579790184,9.06497767845573,3.16569131918608e-10,1
"59396",27,2021,"Atlantic","mod1",-0.764493158559482,0.0854187783783964,-8.94994254276098,4.09631734347578e-09,8.64862844029993,0.868813602043093,9.9545269778948,5.37273972368025e-10,1
"69473",69,2021,"Atlantic","mod1",-0.79206073919293,0.0803877475402502,-9.85300326764778,6.45216170269175e-11,10.9642132250982,1.00837026780737,10.8732016156516,6.28658021299151e-12,1
"56243",14,2022,"Atlantic","mod1",-0.605058064866653,0.0708247680283149,-8.54302924966529,2.75622628791681e-09,10.6296660128774,1.07203006381947,9.91545514591779,1.16050934787397e-10,1
"61134",34,2022,"Atlantic","mod1",-0.820302513852335,0.0828508667144857,-9.90095271639341,8.26802345356747e-11,11.1693728759747,1.03121457074768,10.8312791467602,1.04610965216518e-11,1
"58007",21,2023,"Atlantic","mod1",-0.651056862959109,0.0781417626474157,-8.33174017198396,1.61119596074575e-09,14.3356378981227,1.53745618631001,9.32425783952195,1.22035505925485e-10,1
"59397",27,2023,"Atlantic","mod1",-0.621525750913985,0.0792172265373114,-7.84584083641512,3.34409771863413e-08,10.1992996370973,1.14882850177031,8.87800017268065,3.34407456462718e-09,1
"64313",47,2023,"Atlantic","mod1",-0.811346248744334,0.0877304537247242,-9.24817112299603,3.76945825875567e-10,10.6000629717476,1.03793236447117,10.2126721688155,4.08555081665143e-11,1
"53234",1,2024,"Atlantic","mod1",-0.649695966750075,0.0730089057989914,-8.89885911369255,3.6308837074715e-10,12.5588989246648,1.25313423358307,10.0219901332959,2.14843708436517e-11,1
"58008",21,2024,"Atlantic","mod1",-0.794671416870837,0.0739143245247,-10.7512504779135,1.23180998832081e-12,12.0903245286977,1.03222195868939,11.7129115757708,1.15917649549184e-13,1
"189472",82,2024,"Atlantic","mod1",-0.725242716984783,0.0800714580209863,-9.05744362485196,2.41148689643594e-10,12.1484586169037,1.22247115772718,9.93762391866177,2.64158778732646e-11,1
"188990",80,2025,"Atlantic","mod1",-0.770197040675391,0.0732781843773419,-10.5105912110118,4.58470169762254e-12,11.6556627208494,1.0136110178566,11.4991476172946,4.38250202692973e-13,1
"55497",11,2026,"Atlantic","mod1",-0.766290441533279,0.0787259657260909,-9.73364295332258,1.21330773566821e-10,10.2272646324791,0.956413348764942,10.6933520383064,1.41154138551645e-11,1
"60168",30,2026,"Atlantic","mod1",-0.772900379900685,0.0747875047705563,-10.3346191622771,1.45171290092983e-11,11.3827095010247,0.99970794013172,11.3860349048792,1.32287162007998e-12,1
"189473",82,2026,"Atlantic","mod1",-0.653960892547823,0.0775707349266466,-8.43051046462599,1.23924252682458e-09,13.1665784684916,1.38299246493062,9.52035445048651,7.44170455410673e-11,1
"188991",80,2027,"Atlantic","mod1",-0.876732367078477,0.0861602339014666,-10.1756033773204,3.04554656905193e-11,10.5307912862521,0.951864315524024,11.0633323620864,4.13288473900025e-12,1
"60169",30,2028,"Atlantic","mod1",-0.687507322764131,0.0694804942983498,-9.89496879242063,1.52767865863037e-11,12.5627591170385,1.14783469303339,10.944745958008,1.09998105542485e-12,1
"65763",53,2028,"Atlantic","mod1",-0.78860388589747,0.0734951385846678,-10.7300142714743,1.86241176702841e-12,12.0847451668617,1.03054316764461,11.726578319356,1.69885259359784e-13,1
"66661",57,2030,"Atlantic","mod1",-0.569931057150427,0.0718693076880714,-7.93010362120159,4.74389848015247e-09,14.1352492291228,1.55001896629497,9.11940404375209,2.05699234179393e-10,1
"66896",58,2031,"Atlantic","mod1",-0.654136713821694,0.073055618131234,-8.95395495315132,4.18682080473445e-10,12.4580425391399,1.24861241921275,9.97750971193659,3.38175289295436e-11,1
"58934",25,2032,"Atlantic","mod1",-0.636468218520878,0.0823703682323426,-7.72690752972706,3.37144054029629e-08,10.1431889982348,1.14183526051852,8.88323329026357,2.350046121782e-09,1
"65764",53,2032,"Atlantic","mod1",-0.746660391259604,0.0680998457397433,-10.9642009192372,1.04904032062408e-12,12.618660058432,1.0504417231587,12.012717869286,8.73965395694484e-14,1
"66897",58,2032,"Atlantic","mod1",-0.610591326115871,0.0748482267529173,-8.15772600908107,4.1713033604888e-09,13.214158001516,1.42130607458725,9.29719378379032,2.42810529164344e-10,1
"60652",32,2033,"Atlantic","mod1",-0.735479124538085,0.0743393168381208,-9.8935416118989,2.94385926341805e-11,12.128344435054,1.11316882876698,10.89533242544,2.67070190503203e-12,1
"61640",36,2033,"Atlantic","mod1",-0.824734895714384,0.0845536044252824,-9.75398862437826,8.14616356934819e-11,11.8990563803067,1.12040112188934,10.6203538606256,1.10584911339411e-11,1
"54575",7,2034,"Atlantic","mod1",-0.688813282592344,0.0738778294548486,-9.32368056391427,6.79338197000658e-11,12.9734880486785,1.2535735356586,10.3492038397752,4.80825568044376e-12,1
"69203",68,2034,"Atlantic","mod1",-0.812449856685421,0.0893133594093441,-9.0966218498374,2.09084375048528e-09,8.96931790328714,0.886422960116343,10.1185532266785,2.52630913059647e-10,1
"69474",69,2035,"Atlantic","mod1",-0.722521288698321,0.0734062645995311,-9.84277421879518,3.33611631994395e-11,11.7807254643353,1.08387739719838,10.8690572335822,2.83954984071568e-12,1
"69204",68,2036,"Atlantic","mod2",NA,NA,NA,NA,43.0238544937109,6.87163034117938,6.26108395789036,9.0915461434388e-07,1
"188992",80,2037,"Atlantic","mod1",-0.698506757472135,0.0847743850813199,-8.239596864101,3.38135830020909e-09,12.705102756034,1.38531844219588,9.17125071683518,3.29712244872123e-10,0.5
"53674",3,2039,"Atlantic","mod1",-0.833849186345407,0.0763577107966135,-10.9203010101553,2.51976714941802e-12,10.4114248858088,0.87491358171395,11.8999465814817,2.7329096077618e-13,1
"62370",39,2039,"Atlantic","mod1",-0.834076408250145,0.0778183974215545,-10.7182419053405,8.87817873202046e-12,10.2461418542331,0.871785805019697,11.7530496542113,9.36515332989593e-13,1
"57245",18,2040,"Atlantic","mod1",-0.757202829128014,0.0770569284579751,-9.82653791528912,6.86614801077502e-11,10.3613658635252,0.95662508768359,10.8311667725699,6.90161179894337e-12,1
"57521",19,2040,"Atlantic","mod1",-0.750778882734161,0.0788253919527714,-9.52458166251801,1.01232685248098e-10,12.0340803448601,1.1390910735537,10.5646340527597,8.4938620343366e-12,1
"57522",19,2041,"Atlantic","mod1",-0.59758482974464,0.0736382776358456,-8.11513860630749,2.28846472211019e-09,14.4175524977765,1.53431935095452,9.39670902853905,7.51111926614909e-11,1
"57523",19,2042,"Atlantic","mod1",-0.830515310247583,0.0788347676814662,-10.5348862522599,4.32120962229871e-12,11.2738866613575,0.986117917136739,11.4325948909761,5.11315320767131e-13,1
"57524",19,2043,"Atlantic","mod1",-0.76248566318944,0.0723444015291223,-10.5396637068385,2.9850647225754e-12,12.066750619086,1.03768013496238,11.6285840043796,2.13804358255885e-13,1
"64314",47,2043,"Atlantic","mod1",-0.65882314459984,0.0735381520647989,-8.95892983575805,2.35654306476171e-10,12.4503706896213,1.2276237416366,10.1418458012413,1.13643171330509e-11,1
"56737",16,2045,"Atlantic","mod1",-0.630530491619022,0.0766420477316685,-8.22695257082081,1.04271899324217e-08,11.2137194891473,1.20099948085579,9.33698945577957,8.67195177498024e-10,1
"188483",78,2045,"Atlantic","mod1",-0.761499708929207,0.0759087446027814,-10.0317784586482,4.24913717449501e-11,11.3137011951964,1.02272407124089,11.0623202419293,4.1420739684782e-12,1
"61641",36,2046,"Atlantic","mod1",-0.737340717553787,0.0696454181911183,-10.5870671280974,1.32387706926496e-12,12.9802197766123,1.11588693052939,11.6321998416581,9.42870831479223e-14,1
"65940",54,2046,"Atlantic","mod1",-0.66206169149203,0.0845167712011534,-7.83349484466576,4.57015569658215e-08,9.12818726549883,1.03298131699764,8.8367399441743,5.1921287806414e-09,1
"58467",23,2047,"Atlantic","mod1",-0.810839743247714,0.0804012514070783,-10.0849144641091,1.84268435180866e-11,11.0352307028597,0.998226926839107,11.0548317282953,1.84424989263062e-12,1
"61642",36,2048,"Atlantic","mod1",-0.588583310522879,0.0658928399080773,-8.93243198113743,1.15902884377523e-10,15.5922927798591,1.53446579755955,10.1613817685982,4.04339830605862e-12,1
"58665",24,2049,"Atlantic","mod1",-0.541854653922533,0.0802202675946036,-6.75458547035542,3.61919229060388e-07,11.421592726385,1.42675861000762,8.00527338420898,1.74719267619616e-08,1
"187032",72,2049,"Atlantic","mod1",-0.822754582761968,0.0833803265701922,-9.86749052930786,6.23645444759043e-11,11.0177142476836,1.02629269885058,10.735450286281,8.54302936710168e-12,1
"189222",81,2050,"Atlantic","mod1",-0.701048252317491,0.0808363428357261,-8.67243900113277,2.02302360223967e-09,11.2615752372025,1.16301273437217,9.68310569985455,1.94993300503578e-10,1
"58666",24,2051,"Atlantic","mod1",-0.827658673454267,0.0884831121507536,-9.35386033940735,1.7821988808847e-09,8.19636486936041,0.793000981530886,10.335882376258,2.56841985717178e-10,1
"64315",47,2051,"Atlantic","mod1",-0.836227648152058,0.0785309063143017,-10.6483891170853,3.28057042612828e-12,10.4496298805627,0.895696224695506,11.6664886961146,2.98118191048331e-13,1
"65941",54,2051,"Atlantic","mod1",-0.67950719811103,0.0859751487356878,-7.90353035852289,3.90933158187435e-08,9.0239114360866,0.997090766153531,9.05024070265746,3.32495476388404e-09,1
"63349",43,2052,"Atlantic","mod1",-0.695748352275053,0.0724184753902859,-9.6073322246215,5.9854179545031e-11,11.9746065802896,1.12524775977555,10.6417510954904,4.84353586867439e-12,1
"64316",47,2052,"Atlantic","mod1",-0.975001734312293,0.090955681162818,-10.7195253979458,3.13270490112599e-11,9.29880636215609,0.801929341311469,11.5955432519141,5.41590129218951e-12,1
"69475",69,2054,"Atlantic","mod1",-0.69612553657182,0.0778710560891097,-8.93946443689202,4.34293326418629e-10,12.245072884722,1.22934774891522,9.96062578349135,3.52114289001248e-11,1
"54576",7,2056,"Atlantic","mod1",-0.700568144333557,0.0816467898995049,-8.58047383364187,6.46017386798681e-10,12.9054432822566,1.34435485589637,9.59972973330154,4.45771336348226e-11,1
"68722",66,2056,"Atlantic","mod1",-0.707777754858687,0.0858726128336293,-8.24218259469925,5.70510316597979e-09,10.5164286990079,1.12808372535137,9.32238313759231,4.42535064837186e-10,1
"186796",71,2056,"Atlantic","mod1",-0.716819279473689,0.0718429169007406,-9.97759153437574,2.39497081651983e-11,11.9881490166034,1.08203806485642,11.0792303949068,1.74318603458001e-12,1
"189474",82,2056,"Atlantic","mod1",-0.756191711530097,0.0719524591068555,-10.5096020471946,2.27268926992316e-12,11.6461216954465,1.01223470204722,11.5053570796303,1.91152305895522e-13,1
"62104",38,2057,"Atlantic","mod1",-0.538782784450364,0.065721037096583,-8.19802620671634,3.76133835095987e-09,11.4057928284876,1.19322124299283,9.55882481599104,1.29463618065599e-10,1
"60654",32,2058,"Atlantic","mod1",-0.881008744196592,0.0782629264158462,-11.2570380963701,2.70804366383059e-12,10.4787753963573,0.856530187798092,12.2339825795228,3.43892648758931e-13,1
"65050",50,2058,"Atlantic","mod1",-0.744102438760648,0.073863224628703,-10.0740584032327,3.75073163268053e-12,14.0570060597861,1.26952419939752,11.0726570367521,2.65649453684827e-13,1
"60170",30,2059,"Atlantic","mod1",-0.772839449267076,0.0803242842915583,-9.62149188235342,1.11508548587478e-10,11.4890511184048,1.07906050528542,10.6472723838279,1.04091916363175e-11,1
"60655",32,2060,"Atlantic","mod1",-0.715875972256605,0.0736029730635119,-9.72618282197483,4.45200398451341e-11,12.4009972645207,1.1552120395887,10.7348234259539,3.88918595843155e-12,1
"188484",78,2060,"Atlantic","mod1",-0.828319734691903,0.0755154534913503,-10.9688771820298,1.52039530063633e-12,10.4959042141238,0.87848086531229,11.9477892217864,1.57198470645731e-13,1
"67535",61,2063,"Atlantic","mod1",-0.709769946211022,0.087968211164522,-8.06848220300376,1.50707033881051e-08,10.128628169044,1.1199224434576,9.04404428022113,1.64547949594743e-09,1
"60171",30,2064,"Atlantic","mod1",-0.80462342861608,0.0773264817947871,-10.4055352052797,1.79819756312592e-11,11.3316784934394,0.998988725381092,11.3431495326602,2.24737854577686e-12,1
