"","rep","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"15454",43,107,"Salgal","mod3",2.23975332758193,0.140155839622849,15.9804495739098,0.000532862548913453,NA,NA,NA,NA,0.85
"15821",44,107,"Salgal","mod3",2.27621382199633,0.178344774801512,12.7629969789113,0.00103776037004111,NA,NA,NA,NA,0.85
"16184",45,107,"Salgal","mod3",1.78026882133239,0.142766714621996,12.4697750876037,0.000237860680454024,NA,NA,NA,NA,0.85
"16550",46,107,"Salgal","mod3",2.33959138346222,0.185878218344956,12.5866893081596,0.0010813205504912,NA,NA,NA,NA,0.85
"16917",47,107,"Salgal","mod3",1.8159377067088,0.173688692663066,10.4551291098235,0.00186793323278645,NA,NA,NA,NA,0.85
"17642",49,107,"Salgal","mod3",2.20348629967338,0.274071400067896,8.03982575025161,0.00401843575832571,NA,NA,NA,NA,0.85
"18011",50,107,"Salgal","mod3",2.20466642834978,0.0820711502304495,26.8628674285573,0.000113201259235751,NA,NA,NA,NA,0.85
"18383",51,107,"Salgal","mod3",1.89474590912792,0.126917402097549,14.9289685875512,0.00011726049680551,NA,NA,NA,NA,0.85
"18741",52,107,"Salgal","mod3",2.0061335078877,0.155108667106707,12.9337292706382,0.000997771902094693,NA,NA,NA,NA,0.85
"19111",53,107,"Salgal","mod3",2.02636509302068,0.106923760859772,18.9514947540819,4.56624028884136e-05,NA,NA,NA,NA,0.85
"19477",54,107,"Salgal","mod3",2.04291049103149,0.121743835864221,16.7804018702837,0.000460828099941332,NA,NA,NA,NA,0.85
"19834",55,107,"Salgal","mod3",1.88835932969314,0.232520226399849,8.1212690996002,0.0039029043765594,NA,NA,NA,NA,0.85
"20200",56,107,"Salgal","mod3",2.16565250903431,0.122426809965993,17.6893648510149,0.00039387644701793,NA,NA,NA,NA,0.85
"20569",57,107,"Salgal","mod3",2.0217301066283,0.200315889628018,10.092709621701,0.00207160928196147,NA,NA,NA,NA,0.85
"20927",58,107,"Salgal","mod3",2.08308190631299,0.213042006030624,9.77779896615113,0.00227316662627175,NA,NA,NA,NA,0.85
"21295",59,107,"Salgal","mod3",1.86912660988223,0.153398034552953,12.1848145925038,0.0011900973501343,NA,NA,NA,NA,0.85
"22019",61,107,"Salgal","mod3",2.17801487177176,0.166891353391543,13.0504955919551,0.000971595090081261,NA,NA,NA,NA,0.85
"22388",62,107,"Salgal","mod3",1.99887687080338,0.172362530701745,11.5969338734195,0.0013770081661612,NA,NA,NA,NA,0.85
"22758",63,107,"Salgal","mod3",1.85057660691172,0.22611961442468,8.18406050983316,0.00381681137721178,NA,NA,NA,NA,0.85
"23130",64,107,"Salgal","mod3",1.72789265951505,0.26624694382806,6.48981218214812,0.00742753941094089,NA,NA,NA,NA,0.85
"23869",66,107,"Salgal","mod3",2.17424144316658,0.198842973519193,10.9344645409697,0.00163739661390968,NA,NA,NA,NA,0.85
"24241",67,107,"Salgal","mod3",1.81578044239177,0.199404085069258,9.10603432101758,0.00279860802084246,NA,NA,NA,NA,0.85
"24607",68,107,"Salgal","mod3",2.13011562322926,0.166343463328239,12.8055264728136,0.00102760292479981,NA,NA,NA,NA,0.85
"24966",69,107,"Salgal","mod3",1.81869087248242,0.130137669611255,13.9751301672696,0.000793332610580638,NA,NA,NA,NA,0.85
"25708",71,107,"Salgal","mod3",1.92578778985672,0.171062124592346,11.2578269119831,0.00150281850790093,NA,NA,NA,NA,0.85
"26080",72,107,"Salgal","mod3",2.00726155751179,0.156674251400224,12.8116875592036,0.00102614242240102,NA,NA,NA,NA,0.85
"26444",73,107,"Salgal","mod3",2.13482513336442,0.0563466957680838,37.8873171578881,4.04483749897255e-05,NA,NA,NA,NA,0.85
"26815",74,107,"Salgal","mod3",1.97849639013591,0.15549679168355,12.7237119731855,0.00104726176645692,NA,NA,NA,NA,0.85
"27551",76,107,"Salgal","mod3",2.08287252520471,0.0949825897823119,21.9289927762382,2.55905464384811e-05,NA,NA,NA,NA,0.85
"27922",77,107,"Salgal","mod3",1.93971694252024,0.120926424338651,16.0404721559294,8.83309475160774e-05,NA,NA,NA,NA,0.85
"28292",78,107,"Salgal","mod3",2.04954342079257,0.153748812289303,13.330466689629,0.000912442918178354,NA,NA,NA,NA,0.85
"28661",79,107,"Salgal","mod3",2.20595628611631,0.0781375582890049,28.2317023262643,9.36653761166383e-06,NA,NA,NA,NA,0.85
"29390",81,107,"Salgal","mod3",1.74164634802052,0.141227205150824,12.3322298006289,0.00024841807588528,NA,NA,NA,NA,0.85
"29759",82,107,"Salgal","mod3",2.0661696639249,0.159719863839638,12.9362097753814,0.000997206139473633,NA,NA,NA,NA,0.85
"30481",84,107,"Salgal","mod3",1.76551359697478,0.228364206736703,7.73113099554329,0.00449969848962441,NA,NA,NA,NA,0.85
"30840",85,107,"Salgal","mod3",2.04427214193494,0.110541246565917,18.4932973477545,0.000345044407326934,NA,NA,NA,NA,0.85
"31570",87,107,"Salgal","mod3",1.84337187566798,0.165960914725793,11.1072650974096,0.00156357804479902,NA,NA,NA,NA,0.85
"31937",88,107,"Salgal","mod3",1.93277700686725,0.222768434077323,8.67617090757297,0.00322178953385434,NA,NA,NA,NA,0.85
"32308",89,107,"Salgal","mod3",2.11503865559158,0.117270633247369,18.035535385318,0.000371790172410261,NA,NA,NA,NA,0.85
"32663",90,107,"Salgal","mod3",2.0258315241016,0.152131889104064,13.3162845477838,0.000915322440429085,NA,NA,NA,NA,0.85
"33037",91,107,"Salgal","mod3",1.76074427460082,0.238931621168659,7.36923922412905,0.00516579045458424,NA,NA,NA,NA,0.85
"33395",92,107,"Salgal","mod3",2.04008364338088,0.0797497377154173,25.5810702558147,1.38696308793672e-05,NA,NA,NA,NA,0.85
"33758",93,107,"Salgal","mod3",1.82977722593331,0.178204244831227,10.2678655475701,0.00196968177954969,NA,NA,NA,NA,0.85
"34125",94,107,"Salgal","mod3",1.96558773119426,0.187066263448684,10.5074410262835,0.00184075998600956,NA,NA,NA,NA,0.85
"34852",96,107,"Salgal","mod3",2.25617874580815,0.0713758186525234,31.6098475422304,5.96993391945169e-06,NA,NA,NA,NA,0.85
"35592",98,107,"Salgal","mod3",1.92643369269027,0.120706353942584,15.9596709681631,0.000534927099006591,NA,NA,NA,NA,0.85
"35950",99,107,"Salgal","mod3",2.25183937957652,0.103715878116192,21.7116165863611,0.000213839288689404,NA,NA,NA,NA,0.85
"36321",100,107,"Salgal","mod3",1.92900364572794,0.16983770969594,11.3579230971816,0.0014641489420788,NA,NA,NA,NA,0.85
"831",3,108,"Salgal","mod3",2.16270373085653,0.12929192360666,16.7272917791527,0.000465194065544049,NA,NA,NA,NA,0.7
"1201",4,108,"Salgal","mod3",2.64758190019581,0.0398190469303131,66.4903382752809,3.06522573255176e-07,NA,NA,NA,NA,0.7
"2289",7,108,"Salgal","mod3",2.10203784169924,0.223903660398225,9.38813522726988,0.00256019061217869,NA,NA,NA,NA,0.7
"3022",9,108,"Salgal","mod3",2.06732990843681,0.114334706981796,18.0813854603743,0.0003689895311779,NA,NA,NA,NA,0.7
"3750",11,108,"Salgal","mod3",2.12546806412954,0.126208747182253,16.8408934529731,0.000455921489441606,NA,NA,NA,NA,0.7
"5578",16,108,"Salgal","mod3",2.02497676104744,0.130876267373972,15.4724519706936,0.00010183951605759,NA,NA,NA,NA,0.7
"5946",17,108,"Salgal","mod3",1.88128521802905,0.207654893851947,9.05967195442239,0.00284056963201914,NA,NA,NA,NA,0.7
"6665",19,108,"Salgal","mod3",2.0197646930194,0.147591944062466,13.6847895449128,0.000844248384071787,NA,NA,NA,NA,0.7
"7033",20,108,"Salgal","mod3",2.20061240066662,0.134757716882232,16.3301401328265,0.000499653638128256,NA,NA,NA,NA,0.7
"7397",21,108,"Salgal","mod3",1.98497675697856,0.106319514483364,18.6699193146631,4.8452981894031e-05,NA,NA,NA,NA,0.7
"7756",22,108,"Salgal","mod3",2.49004565323721,0.173976807245517,14.3125149418523,0.000739167384119529,NA,NA,NA,NA,0.7
"8126",23,108,"Salgal","mod3",2.00074776167789,0.143080511722766,13.9833701849945,0.000791947922834898,NA,NA,NA,NA,0.7
"8494",24,108,"Salgal","mod3",1.80159652010048,0.2050150393175,8.7876310250118,0.00310435118915719,NA,NA,NA,NA,0.7
"8864",25,108,"Salgal","mod3",2.06732990843681,0.114334706981796,18.0813854603743,0.0003689895311779,NA,NA,NA,NA,0.7
"9589",27,108,"Salgal","mod3",1.94747541599583,0.181858732969796,10.7087264064425,0.00174096083946391,NA,NA,NA,NA,0.7
"9961",28,108,"Salgal","mod3",2.00414958940988,0.149812577216208,13.3777125168704,0.000902936600681992,NA,NA,NA,NA,0.7
"10329",29,108,"Salgal","mod3",1.87765090409448,0.143677113471124,13.0685455653439,0.000967630351088543,NA,NA,NA,NA,0.7
"10695",30,108,"Salgal","mod3",1.81857659976044,0.147204366547222,12.3540941238116,0.000246701437382433,NA,NA,NA,NA,0.7
"11068",31,108,"Salgal","mod3",2.14272476513503,0.0907402155478349,23.6138381664464,1.906823005199e-05,NA,NA,NA,NA,0.7
"11432",32,108,"Salgal","mod3",1.87074378987377,0.239655565936243,7.8059684638055,0.00437631898453197,NA,NA,NA,NA,0.7
"11802",33,108,"Salgal","mod3",1.88405846805048,0.15905088596793,11.8456332800961,0.000290777730092312,NA,NA,NA,NA,0.7
"12895",36,108,"Salgal","mod3",2.24359531790164,0.121039972057468,18.535986746894,0.000342682384326775,NA,NA,NA,NA,0.7
"13638",38,108,"Salgal","mod3",1.73497767735289,0.16562663612598,10.4752334403098,0.0004694194371988,NA,NA,NA,NA,0.7
"14000",39,108,"Salgal","mod3",1.91526001316984,0.152174123592217,12.5859769582257,0.00108150143167958,NA,NA,NA,NA,0.7
"14365",40,108,"Salgal","mod3",1.88400226583518,0.214508602037345,8.78287512920896,0.00310924542676368,NA,NA,NA,NA,0.7
"14718",41,108,"Salgal","mod3",2.57737714167577,0.0780910785400731,33.0047579039796,6.11375007818563e-05,NA,NA,NA,NA,0.7
"15084",42,108,"Salgal","mod3",2.06566365418154,0.151374077664069,13.6460858163951,0.000851360693600784,NA,NA,NA,NA,0.7
"15455",43,108,"Salgal","mod3",2.06510811550659,0.142839858675754,14.4575060116405,0.000717399011572695,NA,NA,NA,NA,0.7
"15822",44,108,"Salgal","mod3",1.85958658664286,0.126172734200363,14.7384187116831,0.000677589965497693,NA,NA,NA,NA,0.7
"16185",45,108,"Salgal","mod3",2.10902901525041,0.128624725474572,16.3967620336523,0.00049364137827453,NA,NA,NA,NA,0.7
"16551",46,108,"Salgal","mod3",2.25960325049732,0.238364870114214,9.47959843837143,0.00248868917466167,NA,NA,NA,NA,0.7
"16918",47,108,"Salgal","mod3",2.01201186146973,0.217040581483999,9.2702104266066,0.00265644995259268,NA,NA,NA,NA,0.7
"17283",48,108,"Salgal","mod3",2.20123135042675,0.11000480725778,20.0103195969289,0.000272783297955029,NA,NA,NA,NA,0.7
"18742",52,108,"Salgal","mod3",1.86627042682707,0.150078283107135,12.4353130125751,0.00112067939720302,NA,NA,NA,NA,0.7
"19112",53,108,"Salgal","mod3",2.08140435351062,0.157447455405331,13.2196760382839,0.000935262622612899,NA,NA,NA,NA,0.7
"19478",54,108,"Salgal","mod3",2.15882323745922,0.138027892528596,15.640485396906,0.000568022405060822,NA,NA,NA,NA,0.7
"19835",55,108,"Salgal","mod3",1.8248604034735,0.144270589255373,12.6488732935257,0.00106568431214839,NA,NA,NA,NA,0.7
"20201",56,108,"Salgal","mod3",2.18101603031157,0.149535469266706,14.5852755938566,0.000698917236299184,NA,NA,NA,NA,0.7
"20928",58,108,"Salgal","mod3",2.34122204588715,0.111584394752151,20.9816260695541,0.000236817179185438,NA,NA,NA,NA,0.7
"21296",59,108,"Salgal","mod3",1.88793495073874,0.111126346974332,16.9890849662755,0.000444191553381259,NA,NA,NA,NA,0.7
"21663",60,108,"Salgal","mod3",1.88360325076934,0.151105987860549,12.4654441391671,0.00111269522922042,NA,NA,NA,NA,0.7
"22020",61,108,"Salgal","mod3",2.33126724719428,0.138455515279109,16.8376625697773,0.000456181791883649,NA,NA,NA,NA,0.7
"22389",62,108,"Salgal","mod3",1.86165468089861,0.16964927496255,10.9735492904969,0.00162030188550658,NA,NA,NA,NA,0.7
"22759",63,108,"Salgal","mod3",1.95971609714405,0.139992040663427,13.9987679860719,0.000789369009232608,NA,NA,NA,NA,0.7
"23131",64,108,"Salgal","mod3",1.99623653303376,0.15285694093437,13.0595085890856,0.000969612661602435,NA,NA,NA,NA,0.7
"23503",65,108,"Salgal","mod3",1.98226841611718,0.119550761907055,16.5809768544871,0.000477510222606091,NA,NA,NA,NA,0.7
"23870",66,108,"Salgal","mod3",2.03701107656376,0.172310522644274,11.8217450989285,0.00130121895050511,NA,NA,NA,NA,0.7
"24242",67,108,"Salgal","mod3",2.20547225504523,0.178826318774764,12.3330406293443,0.00114835385872612,NA,NA,NA,NA,0.7
"24608",68,108,"Salgal","mod3",2.07406733015068,0.0881256203801458,23.5353501195659,0.00016807122382371,NA,NA,NA,NA,0.7
"25337",70,108,"Salgal","mod3",2.05896386873408,0.0956296485865274,21.530601640464,0.000219250110374796,NA,NA,NA,NA,0.7
"25709",71,108,"Salgal","mod3",1.9291840060203,0.166067876401904,11.6168403415447,0.00137006441286675,NA,NA,NA,NA,0.7
"26816",74,108,"Salgal","mod3",1.76712438559343,0.210728083929846,8.38580388830244,0.00355663120759559,NA,NA,NA,NA,0.7
"27183",75,108,"Salgal","mod3",1.75392078538347,0.172608519472188,10.1612642918594,0.00203090127182784,NA,NA,NA,NA,0.7
"27552",76,108,"Salgal","mod3",2.08257301562786,0.228041857789181,9.13241558290211,0.00277509673790366,NA,NA,NA,NA,0.7
"27923",77,108,"Salgal","mod3",2.15847219511478,0.0696377748166961,30.995708877781,7.37804087747596e-05,NA,NA,NA,NA,0.7
"28293",78,108,"Salgal","mod3",2.02371784636185,0.0992334992954598,20.3934947445156,3.41393226986913e-05,NA,NA,NA,NA,0.7
"29029",80,108,"Salgal","mod3",1.94775719765858,0.102274951117258,19.0443229391083,0.000316140456120156,NA,NA,NA,NA,0.7
"29391",81,108,"Salgal","mod3",1.82550984492908,0.296558568756378,6.15564693539078,0.00862688589210479,NA,NA,NA,NA,0.7
"29760",82,108,"Salgal","mod3",1.86910748747818,0.155986231514777,11.9825158241682,0.00125038418245541,NA,NA,NA,NA,0.7
"31203",86,108,"Salgal","mod3",1.77475970771011,0.161678867379127,10.9770666784077,0.00161877509956457,NA,NA,NA,NA,0.7
"31571",87,108,"Salgal","mod3",2.17189075603252,0.168806532700432,12.8661534674538,0.00101335028721603,NA,NA,NA,NA,0.7
"31938",88,108,"Salgal","mod3",2.02273022692627,0.170521631999636,11.8620154123941,0.00128823184868122,NA,NA,NA,NA,0.7
"32664",90,108,"Salgal","mod3",2.28674068246652,0.18396065865551,12.430596298031,0.00112193611707839,NA,NA,NA,NA,0.7
"33759",93,108,"Salgal","mod3",2.04944742727075,0.100054751395903,20.4832594022583,0.000254424928429458,NA,NA,NA,NA,0.7
"34126",94,108,"Salgal","mod3",1.70946742605278,0.2150097439567,7.95065095467042,0.00415017439278709,NA,NA,NA,NA,0.7
"34485",95,108,"Salgal","mod3",2.06444361919653,0.146374891104986,14.1038097696402,0.000772070430789196,NA,NA,NA,NA,0.7
"34853",96,108,"Salgal","mod3",2.27055174805725,0.136126680398237,16.6796967458163,0.000469153540402246,NA,NA,NA,NA,0.7
"35593",98,108,"Salgal","mod3",1.77385160220432,0.205581643417038,8.62845326421447,0.00327386394224757,NA,NA,NA,NA,0.7
"35951",99,108,"Salgal","mod3",2.16102928962763,0.161717986362626,13.3629495285817,0.000905892860414361,NA,NA,NA,NA,0.7
"36322",100,108,"Salgal","mod3",2.25746718601882,0.137419306623045,16.4275838780884,0.000490892426850693,NA,NA,NA,NA,0.7
"99",1,109,"Salgal","mod3",2.00297833879375,0.194959375697415,10.2738241319692,0.00196633248177674,NA,NA,NA,NA,0.82
"459",2,109,"Salgal","mod3",1.70135067809156,0.159247296147908,10.6837021365271,0.00175297110228932,NA,NA,NA,NA,0.82
"832",3,109,"Salgal","mod3",1.8622743924526,0.148954886823535,12.5022712055014,0.00110303904065734,NA,NA,NA,NA,0.82
"1920",6,109,"Salgal","mod3",2.052728770645,0.157569334489183,13.0274636070505,0.0009766855496872,NA,NA,NA,NA,0.82
"2290",7,109,"Salgal","mod3",2.03698358422204,0.152340445361882,13.3712592173617,0.000904227281780552,NA,NA,NA,NA,0.82
"2655",8,109,"Salgal","mod3",1.78571945161783,0.202064067719239,8.83739237645668,0.00305374840140247,NA,NA,NA,NA,0.82
"3023",9,109,"Salgal","mod3",1.69506426872448,0.130452162304531,12.9937613817966,0.000984198372839859,NA,NA,NA,NA,0.82
"3392",10,109,"Salgal","mod3",1.99376714788792,0.208956513530321,9.54154103264463,0.00244176157286572,NA,NA,NA,NA,0.82
"4122",12,109,"Salgal","mod3",1.76341666519148,0.231945891648532,7.60270704800234,0.00472234199646138,NA,NA,NA,NA,0.82
"4479",13,109,"Salgal","mod3",1.9225523122262,0.114087491634211,16.8515608914457,0.000455063448486469,NA,NA,NA,NA,0.82
"4846",14,109,"Salgal","mod3",2.10934321421593,0.0711633857056898,29.6408496208926,8.43377730668187e-05,NA,NA,NA,NA,0.82
"5219",15,109,"Salgal","mod3",1.91267341006042,0.185883420917872,10.2896396064579,0.00195747920586294,NA,NA,NA,NA,0.82
"5579",16,109,"Salgal","mod3",1.78936979023997,0.19469211009628,9.19076684389051,0.00272401461009022,NA,NA,NA,NA,0.82
"5947",17,109,"Salgal","mod3",2.00965960250726,0.133170249534177,15.0909051348703,0.000112378299765684,NA,NA,NA,NA,0.82
"6666",19,109,"Salgal","mod3",2.01162238668909,0.246320213531249,8.16669634152413,0.00384036613553229,NA,NA,NA,NA,0.82
"7034",20,109,"Salgal","mod3",2.08336990732412,0.204606284903748,10.182335837358,0.00201860221188652,NA,NA,NA,NA,0.82
"7398",21,109,"Salgal","mod3",1.99510314717959,0.0968824098181008,20.5930380027236,0.000250400362415714,NA,NA,NA,NA,0.82
"7757",22,109,"Salgal","mod3",2.08369120312468,0.195451206465224,10.6609278131799,0.00176399721930385,NA,NA,NA,NA,0.82
"8127",23,109,"Salgal","mod3",1.97478738975986,0.207918351798862,9.49789844270337,0.00247470170536521,NA,NA,NA,NA,0.82
"8495",24,109,"Salgal","mod3",2.13540323990654,0.18826923405136,11.3422846311894,0.00147010271383109,NA,NA,NA,NA,0.82
"8865",25,109,"Salgal","mod3",2.09756313991443,0.180087960632333,11.6474368000469,0.00135948212827545,NA,NA,NA,NA,0.82
"9230",26,109,"Salgal","mod3",2.06732990843681,0.114334706981796,18.0813854603743,0.0003689895311779,NA,NA,NA,NA,0.82
"9590",27,109,"Salgal","mod3",1.89789007326153,0.17483237137834,10.8554843608137,0.00167267783628643,NA,NA,NA,NA,0.82
"9962",28,109,"Salgal","mod3",2.10967051127545,0.230348987221842,9.15858383715702,0.00275203293318336,NA,NA,NA,NA,0.82
"10330",29,109,"Salgal","mod3",2.0062540118044,0.202805579552603,9.89249909312294,0.00219686234281313,NA,NA,NA,NA,0.82
"10696",30,109,"Salgal","mod3",2.01948006304048,0.166785614223912,12.1082389056007,0.00121245384591179,NA,NA,NA,NA,0.82
"11069",31,109,"Salgal","mod3",2.05077330437502,0.162032954528678,12.6565198440053,0.0010637823619903,NA,NA,NA,NA,0.82
"11433",32,109,"Salgal","mod3",1.75051670713107,0.240056844589495,7.29209246303518,0.00532434805946134,NA,NA,NA,NA,0.82
"11803",33,109,"Salgal","mod3",2.22757292177173,0.218719112954649,10.1846285479112,0.00201726996268674,NA,NA,NA,NA,0.82
"12166",34,109,"Salgal","mod3",2.11417295575999,0.138467519191684,15.2683673983737,0.000610136075070968,NA,NA,NA,NA,0.82
"12526",35,109,"Salgal","mod3",2.32189593667033,0.172517171824188,13.4589265063804,0.000886900823916734,NA,NA,NA,NA,0.82
"12896",36,109,"Salgal","mod3",1.86700535360837,0.137001459748177,13.6276310999906,0.000854780033621042,NA,NA,NA,NA,0.82
"13267",37,109,"Salgal","mod3",2.24730456594046,0.110761433151056,20.2895945096305,0.000261737385202305,NA,NA,NA,NA,0.82
"14001",39,109,"Salgal","mod3",2.13761400484303,0.177256466020115,12.0594416262392,0.00122699198514108,NA,NA,NA,NA,0.82
"14719",41,109,"Salgal","mod3",2.11865127206886,0.134191954663693,15.7882138119126,0.000552376059026828,NA,NA,NA,NA,0.82
"15085",42,109,"Salgal","mod3",1.89050571585637,0.1987235096291,9.51324641651525,0.00246305078266707,NA,NA,NA,NA,0.82
"15456",43,109,"Salgal","mod3",2.13170154374179,0.115550998961876,18.4481446538174,0.000347566366129919,NA,NA,NA,NA,0.82
"15823",44,109,"Salgal","mod3",1.8072712227025,0.14379088802711,12.5687465144646,0.000230608008057118,NA,NA,NA,NA,0.82
"16186",45,109,"Salgal","mod3",1.85696100761023,0.127796607042322,14.5305970994619,0.000130445039185349,NA,NA,NA,NA,0.82
"16552",46,109,"Salgal","mod3",1.89261512957095,0.152339187459464,12.4236919018264,0.00112377909972946,NA,NA,NA,NA,0.82
"16919",47,109,"Salgal","mod3",2.29574578178017,0.110640308290233,20.7496329073662,0.000244804859942644,NA,NA,NA,NA,0.82
"17284",48,109,"Salgal","mod3",2.10205999726299,0.140866320000015,14.9223746120632,0.000653100394021778,NA,NA,NA,NA,0.82
"17644",49,109,"Salgal","mod3",2.10332512486829,0.131134507086286,16.0394481330861,0.000527057961956486,NA,NA,NA,NA,0.82
"18013",50,109,"Salgal","mod3",2.28737130929322,0.155155810944979,14.7424147079117,0.00067704512746652,NA,NA,NA,NA,0.82
"18385",51,109,"Salgal","mod3",2.15780914971261,0.121498299059672,17.7599947193733,0.000389231107047304,NA,NA,NA,NA,0.82
"19113",53,109,"Salgal","mod3",2.11914799200978,0.128901059614082,16.4401130475911,0.000489780792046932,NA,NA,NA,NA,0.82
"19479",54,109,"Salgal","mod3",1.96300204723199,0.200605280085092,9.78539571041867,0.0022680052616403,NA,NA,NA,NA,0.82
"19836",55,109,"Salgal","mod3",1.9871550282908,0.112192780218662,17.7119688487786,0.000392381788142338,NA,NA,NA,NA,0.82
"20571",57,109,"Salgal","mod3",2.08465779170884,0.188076696701384,11.0840833993311,0.001573221046254,NA,NA,NA,NA,0.82
"21297",59,109,"Salgal","mod3",2.09930094424121,0.119963398985526,17.4995120344539,6.26111401685586e-05,NA,NA,NA,NA,0.82
"21664",60,109,"Salgal","mod3",1.79286404270575,0.235657447049698,7.60792440532405,0.00471301691761441,NA,NA,NA,NA,0.82
"22390",62,109,"Salgal","mod3",2.09756313991443,0.180087960632333,11.6474368000469,0.00135948212827545,NA,NA,NA,NA,0.82
"22760",63,109,"Salgal","mod3",1.95811806578688,0.192841104312689,10.154049224961,0.00203513539539631,NA,NA,NA,NA,0.82
"23132",64,109,"Salgal","mod3",2.23082060985432,0.100685018379205,22.156430477596,0.000201277701673226,NA,NA,NA,NA,0.82
"23504",65,109,"Salgal","mod3",2.11380474214263,0.108969037574747,19.3982142926854,4.16340685739494e-05,NA,NA,NA,NA,0.82
"23871",66,109,"Salgal","mod3",1.87918285945585,0.127553266481204,14.7325341898065,0.00067839335830228,NA,NA,NA,NA,0.82
"24609",68,109,"Salgal","mod3",2.35139356924111,0.0936004688627906,25.1216003275372,0.000138311087928149,NA,NA,NA,NA,0.82
"24968",69,109,"Salgal","mod3",1.92344927415994,0.161618383104427,11.9011787967037,0.00127576628230292,NA,NA,NA,NA,0.82
"25338",70,109,"Salgal","mod3",1.79499130520514,0.16508037543843,10.8734384716408,0.0016645696453498,NA,NA,NA,NA,0.82
"25710",71,109,"Salgal","mod3",2.00195146967047,0.110168820153061,18.1716702320048,0.000363556249806785,NA,NA,NA,NA,0.82
"26082",72,109,"Salgal","mod3",2.17801487177176,0.166891353391543,13.0504955919551,0.000971595090081261,NA,NA,NA,NA,0.82
"26817",74,109,"Salgal","mod3",1.87628952604822,0.145391988662046,12.9050406649952,0.00100434640135583,NA,NA,NA,NA,0.82
"27184",75,109,"Salgal","mod3",2.09624019628335,0.236586586920763,8.86035097579484,0.00303076938092471,NA,NA,NA,NA,0.82
"27553",76,109,"Salgal","mod3",2.0474756556751,0.129979436917621,15.7523043969852,0.000556126065576979,NA,NA,NA,NA,0.82
"27924",77,109,"Salgal","mod3",2.00744744359261,0.0968268533212413,20.7323420594132,0.000245414473446737,NA,NA,NA,NA,0.82
"28294",78,109,"Salgal","mod3",1.94747541599583,0.181858732969796,10.7087264064425,0.00174096083946391,NA,NA,NA,NA,0.82
"28663",79,109,"Salgal","mod3",2.10105400734706,0.285316022489113,7.3639537976779,0.00517645315519407,NA,NA,NA,NA,0.82
"29392",81,109,"Salgal","mod3",1.87397545463683,0.0972977155265528,19.2602204943385,0.000305694967912934,NA,NA,NA,NA,0.82
"29761",82,109,"Salgal","mod3",2.02239810706276,0.16201578873985,12.4827223494257,0.00110815089798637,NA,NA,NA,NA,0.82
"30483",84,109,"Salgal","mod3",2.10065021475117,0.121355524210483,17.3098853836083,0.00042014065445175,NA,NA,NA,NA,0.82
"31204",86,109,"Salgal","mod3",1.93342011714003,0.152546533252025,12.674297317172,0.00105937791109368,NA,NA,NA,NA,0.82
"31939",88,109,"Salgal","mod3",2.21140694491252,0.0639657938509701,34.5717110939753,5.32110162991925e-05,NA,NA,NA,NA,0.82
"32665",90,109,"Salgal","mod3",1.84075542995626,0.141812218513125,12.9802315291041,0.000987236015765485,NA,NA,NA,NA,0.82
"33039",91,109,"Salgal","mod3",2.20613301310425,0.111981234587581,19.7009170440859,0.000285757605114233,NA,NA,NA,NA,0.82
"33397",92,109,"Salgal","mod3",2.15070715161645,0.10328974032422,20.8220791810059,0.000242272470933541,NA,NA,NA,NA,0.82
"33760",93,109,"Salgal","mod3",2.24379823710778,0.0921662302239196,24.3451232805815,1.68901697864228e-05,NA,NA,NA,NA,0.82
"34127",94,109,"Salgal","mod3",1.99733079807832,0.139389640977198,14.3291193239034,0.000736630326758189,NA,NA,NA,NA,0.82
"34486",95,109,"Salgal","mod3",2.26230257090337,0.176909282692008,12.7879246158154,0.00103179073747413,NA,NA,NA,NA,0.82
"34854",96,109,"Salgal","mod3",1.90694878440397,0.162599117612878,11.7279159469002,0.000302347077328494,NA,NA,NA,NA,0.82
"35224",97,109,"Salgal","mod3",1.83861373805847,0.134498294290213,13.6701639806019,0.000165851617510859,NA,NA,NA,NA,0.82
"35594",98,109,"Salgal","mod3",1.97655816673463,0.242416269837217,8.1535705836159,0.00385829906746465,NA,NA,NA,NA,0.82
"35952",99,109,"Salgal","mod3",1.94870000028672,0.14141127877847,13.7803718141852,0.000160698850138551,NA,NA,NA,NA,0.82
"100",1,110,"Salgal","mod3",1.87918285945585,0.127553266481204,14.7325341898065,0.00067839335830228,NA,NA,NA,NA,0.77
"460",2,110,"Salgal","mod3",1.97478738975986,0.207918351798862,9.49789844270337,0.00247470170536521,NA,NA,NA,NA,0.77
"833",3,110,"Salgal","mod3",2.11971024289387,0.121035170080919,17.5131760584689,0.000405790490563515,NA,NA,NA,NA,0.77
"1203",4,110,"Salgal","mod3",2.15322923853041,0.185835686341202,11.5867370843778,0.00138058309825623,NA,NA,NA,NA,0.77
"1562",5,110,"Salgal","mod3",2.1075377018657,0.140295909104246,15.0220894915739,0.000640316172931699,NA,NA,NA,NA,0.77
"1921",6,110,"Salgal","mod3",1.93016880590889,0.168241463922069,11.4726106211425,0.00142144888768111,NA,NA,NA,NA,0.77
"2291",7,110,"Salgal","mod3",2.11622133607006,0.0971081843075046,21.7924096837069,0.000211481616245177,NA,NA,NA,NA,0.77
