"","rep","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"32273",94,315,"Galpar","mod1",-0.93845797787638,0.166278733954704,-5.64388455189962,8.01153062663461e-05,3.13198379935571,0.460056377612446,6.80782606603512,1.24755966234596e-05,0.47
"32961",96,315,"Galpar","mod1",-1.16676377273147,0.109292969664076,-10.6755610751327,1.75941988909061e-07,2.48238521727162,0.199590825638279,12.437371353784,3.24201778903012e-08,0.47
"33300",97,315,"Galpar","mod1",-1.13406404242309,0.350469432636681,-3.23584294895907,0.00893209082154239,2.22708616770206,0.535855121252899,4.1561348942506,0.00196076356877064,0.47
"33991",99,315,"Galpar","mod1",-1.16141786555148,0.411087236284264,-2.82523455617183,0.0179983976987403,2.10811479021009,0.569606056877159,3.70100486951936,0.00410169339504153,0.47
"1319",4,316,"Galpar","mod2",NA,NA,NA,NA,6.56598081379011,1.9184725597265,3.42250441920638,0.0141003015321845,0.51
"1665",5,316,"Galpar","mod2",NA,NA,NA,NA,5.73078470719829,1.48888169236344,3.84905310918376,0.00630016685528334,0.51
"2010",6,316,"Galpar","mod2",NA,NA,NA,NA,32.3457497613311,6.10496776813824,5.2982670817925,7.20832026298022e-05,0.51
"2695",8,316,"Galpar","mod2",NA,NA,NA,NA,19.4468108077559,3.44608668234833,5.64315776134334,6.06458132779572e-05,0.51
"5101",15,316,"Galpar","mod2",NA,NA,NA,NA,5.51737658967614,1.03942657157553,5.30809654145467,0.000488601631794722,0.51
"5787",17,316,"Galpar","mod2",NA,NA,NA,NA,15.5825174524756,3.11270101884946,5.00610799370489,0.00024034681599949,0.51
"6132",18,316,"Galpar","mod2",NA,NA,NA,NA,28.7454569178061,6.44110378126074,4.46281536426039,0.000639403818866786,0.51
"6820",20,316,"Galpar","mod2",NA,NA,NA,NA,15.8313489111364,2.73137354749587,5.79611270148333,3.52583200584557e-05,0.51
"7165",21,316,"Galpar","mod2",NA,NA,NA,NA,5.84577528200578,1.38299288942583,4.2269019072345,0.00390307721259574,0.51
"9566",28,316,"Galpar","mod2",NA,NA,NA,NA,16.6066572235378,3.10864101252808,5.34209551910677,8.22130208651417e-05,0.51
"9910",29,316,"Galpar","mod2",NA,NA,NA,NA,46.6227284678285,8.54083056580647,5.4588049849021,4.24549680796646e-05,0.51
"10251",30,316,"Galpar","mod2",NA,NA,NA,NA,5.6136039238135,1.05533120108418,5.3192816795774,0.000481440431858348,0.51
"10593",31,316,"Galpar","mod2",NA,NA,NA,NA,6.38719898620485,1.37083197057972,4.65935951545084,0.00162480031366141,0.51
"11625",34,316,"Galpar","mod2",NA,NA,NA,NA,13.52781805894,2.51493065177398,5.37900241877357,0.000165622782906507,0.51
"12316",36,316,"Galpar","mod2",NA,NA,NA,NA,18.4843887933061,3.32295980060062,5.5626278686745,5.43067839650256e-05,0.51
"12658",37,316,"Galpar","mod2",NA,NA,NA,NA,25.2076415559131,4.86229674673071,5.18430751328826,0.000111039017630427,0.51
"13349",39,316,"Galpar","mod2",NA,NA,NA,NA,5.71636171412767,1.23196378160187,4.64004039688156,0.00166612372378406,0.51
"13693",40,316,"Galpar","mod2",NA,NA,NA,NA,33.0819019042518,5.82734644333944,5.67700963481652,2.72842976850361e-05,0.51
"15755",46,316,"Galpar","mod2",NA,NA,NA,NA,13.7314460724706,2.41878734508183,5.67699599569637,5.71272343308275e-05,0.51
"16442",48,316,"Galpar","mod2",NA,NA,NA,NA,14.2467837126489,2.26484774153173,6.29039358867178,1.44808418882543e-05,0.51
"16787",49,316,"Galpar","mod2",NA,NA,NA,NA,59.7233264754718,12.8279928835039,4.6557031187843,0.000449848606922112,0.51
"17133",50,316,"Galpar","mod2",NA,NA,NA,NA,47.304316157861,8.64579374339667,5.4713676455664,6.44227659357374e-05,0.51
"17477",51,316,"Galpar","mod2",NA,NA,NA,NA,28.2224523302994,5.53598633514735,5.09799891504757,0.000162291268057254,0.51
"18167",53,316,"Galpar","mod2",NA,NA,NA,NA,6.04654516276008,1.08071446701519,5.59495162441929,0.000336440573298585,0.51
"18511",54,316,"Galpar","mod2",NA,NA,NA,NA,20.572188179833,3.78716203359806,5.4320855557078,8.83595592863745e-05,0.51
"19200",56,316,"Galpar","mod2",NA,NA,NA,NA,22.7251170991564,4.11000438203429,5.52921967638107,4.57655871173755e-05,0.51
"20234",59,316,"Galpar","mod2",NA,NA,NA,NA,6.20134971887252,1.22536915953684,5.06080120477039,0.000976078190265938,0.51
"21264",62,316,"Galpar","mod2",NA,NA,NA,NA,12.2715042081469,2.19833731184691,5.58217528402735,8.88820234496571e-05,0.51
"21607",63,316,"Galpar","mod2",NA,NA,NA,NA,14.3718646768399,2.27698967800152,6.3117829719166,1.39443906794248e-05,0.51
"22292",65,316,"Galpar","mod2",NA,NA,NA,NA,32.6648041465297,6.09204594086062,5.36187751432406,7.91905776839703e-05,0.51
"23326",68,316,"Galpar","mod2",NA,NA,NA,NA,14.9314123176175,2.77704430289522,5.37672816456356,0.000126071577478617,0.51
"24013",70,316,"Galpar","mod2",NA,NA,NA,NA,23.6145217531058,5.38280327723283,4.38703042576088,0.00108634400833516,0.51
"24358",71,316,"Galpar","mod2",NA,NA,NA,NA,48.4259445722753,9.68494163801883,5.0001276602614,0.000158330344260143,0.51
"24703",72,316,"Galpar","mod2",NA,NA,NA,NA,5.82240601249746,1.19173994977792,4.8856346668436,0.00121565514580655,0.51
"25048",73,316,"Galpar","mod2",NA,NA,NA,NA,50.1236858867823,10.1704150759354,4.92838153728667,0.000182001222251547,0.51
"25393",74,316,"Galpar","mod2",NA,NA,NA,NA,5.98613745647288,1.17428935505633,5.09766816048992,0.000647187825195061,0.51
"25738",75,316,"Galpar","mod2",NA,NA,NA,NA,23.7007740528129,3.96199557923569,5.98202940382508,1.48568370302021e-05,0.51
"26427",77,316,"Galpar","mod2",NA,NA,NA,NA,44.7427406450749,10.8916297423555,4.10799317489456,0.00145146759942266,0.51
"27116",79,316,"Galpar","mod2",NA,NA,NA,NA,12.8952539169674,2.43655161952368,5.292419751603,0.000145762652272906,0.51
"27461",80,316,"Galpar","mod2",NA,NA,NA,NA,20.8404300894889,3.50413655446309,5.94737955144618,2.04627347784543e-05,0.51
"27807",81,316,"Galpar","mod2",NA,NA,NA,NA,37.7163520781956,8.22600528696008,4.58501432499488,0.000511450652506086,0.51
"28151",82,316,"Galpar","mod2",NA,NA,NA,NA,26.0374975947779,4.84817505336418,5.37057703325095,9.87143312750503e-05,0.51
"28496",83,316,"Galpar","mod2",NA,NA,NA,NA,37.7939458216932,6.58488050764963,5.73950366719458,3.91246219220428e-05,0.51
"29525",86,316,"Galpar","mod2",NA,NA,NA,NA,16.8590784798738,3.27517285500663,5.14753853498206,0.000187477098866919,0.51
"30556",89,316,"Galpar","mod2",NA,NA,NA,NA,6.2185308675678,1.31321869991404,4.73533530094784,0.00147277209942425,0.51
"30900",90,316,"Galpar","mod2",NA,NA,NA,NA,16.1832282925683,3.27584328121909,4.94017170642724,0.000270106125141508,0.51
"31243",91,316,"Galpar","mod2",NA,NA,NA,NA,12.979009569219,2.66046079931611,4.87848179253587,0.000301433120865152,0.51
"31587",92,316,"Galpar","mod2",NA,NA,NA,NA,5.9484452218091,1.55336286947479,3.82939835804131,0.00646285096310682,0.51
"32618",95,316,"Galpar","mod2",NA,NA,NA,NA,20.3011063037455,3.60764109376581,5.62725220610966,3.78170826030971e-05,0.51
"33992",99,316,"Galpar","mod2",NA,NA,NA,NA,6.05160195087243,1.30575131439375,4.63457465764231,0.00167802114635631,0.51
"34336",100,316,"Galpar","mod2",NA,NA,NA,NA,33.958709106509,7.70604250442973,4.4067637943845,0.00105133370745724,0.51
"2011",6,317,"Galpar","mod2",NA,NA,NA,NA,27.2161631338947,5.40558384734796,5.0348239713731,0.000182364817533173,0.541666666666667
"3041",9,317,"Galpar","mod2",NA,NA,NA,NA,18.709913990522,3.69253500114659,5.06695643635396,0.000171851477277348,0.541666666666667
"5102",15,317,"Galpar","mod2",NA,NA,NA,NA,31.9949395097574,5.51690733136818,5.79943391976872,2.71327439313145e-05,0.541666666666667
"6476",19,317,"Galpar","mod2",NA,NA,NA,NA,17.3295593944608,3.56280011094411,4.86402797092893,0.000388889533736228,0.541666666666667
"7166",21,317,"Galpar","mod2",NA,NA,NA,NA,6.21191494857005,1.15321690015011,5.38659722014261,0.000440669332222856,0.541666666666667
"7851",23,317,"Galpar","mod2",NA,NA,NA,NA,31.5907005372072,5.78565733873238,5.46017482330342,8.40135477174657e-05,0.541666666666667
"8195",24,317,"Galpar","mod2",NA,NA,NA,NA,62.2088673191322,13.0132521837823,4.7804243274913,0.000448233547407325,0.541666666666667
"8538",25,317,"Galpar","mod2",NA,NA,NA,NA,28.9964725265213,5.50452696245869,5.26775011263993,7.65808747432022e-05,0.541666666666667
"9222",27,317,"Galpar","mod2",NA,NA,NA,NA,12.2761479378201,2.12491610880404,5.7772388693168,6.41277185240186e-05,0.541666666666667
"9567",28,317,"Galpar","mod2",NA,NA,NA,NA,5.73787076038401,1.26006668861692,4.55362467099422,0.00186546702031634,0.541666666666667
"11284",33,317,"Galpar","mod2",NA,NA,NA,NA,26.7301698611816,4.98290118005776,5.36437888195722,6.32498072675142e-05,0.541666666666667
"13694",40,317,"Galpar","mod2",NA,NA,NA,NA,5.99198185056455,1.07533533994803,5.57219839055429,0.000346402093686427,0.541666666666667
"14381",42,317,"Galpar","mod2",NA,NA,NA,NA,6.01562585725358,1.17142650518069,5.13529942394953,0.000615173887471777,0.541666666666667
"18512",54,317,"Galpar","mod2",NA,NA,NA,NA,32.1000702792027,5.99122228496643,5.35784999327271,5.21948748653861e-05,0.541666666666667
"20579",60,317,"Galpar","mod2",NA,NA,NA,NA,12.2063248188757,2.34069628776564,5.21482640984897,0.000166736181840264,0.541666666666667
"21265",62,317,"Galpar","mod2",NA,NA,NA,NA,13.1577965246784,2.26166129400863,5.81775730943213,4.462720543825e-05,0.541666666666667
"21951",64,317,"Galpar","mod2",NA,NA,NA,NA,22.5253276532641,4.21088106329484,5.34931462434585,8.10964132729596e-05,0.541666666666667
"24014",70,317,"Galpar","mod2",NA,NA,NA,NA,16.0517757115938,2.88441236718007,5.56500724176505,4.26806385609103e-05,0.541666666666667
"26084",76,317,"Galpar","mod2",NA,NA,NA,NA,5.55448992296912,1.15632301964369,4.80357982035218,0.00134934986955976,0.541666666666667
"26428",77,317,"Galpar","mod2",NA,NA,NA,NA,16.1446971058241,2.82733332036277,5.71022064839265,4.12952019670481e-05,0.541666666666667
"27808",81,317,"Galpar","mod2",NA,NA,NA,NA,26.9556214228826,5.09897165000518,5.28648191696755,9.13672493010573e-05,0.541666666666667
"29869",87,317,"Galpar","mod2",NA,NA,NA,NA,5.62068484042464,1.06049451048767,5.30006028776136,0.000493817839125996,0.541666666666667
"31588",92,317,"Galpar","mod2",NA,NA,NA,NA,18.4436088964952,3.41539387896493,5.4001411111285,7.36667414049983e-05,0.541666666666667
"31930",93,317,"Galpar","mod2",NA,NA,NA,NA,17.3374419027791,3.21829326421052,5.38715414644853,9.58049174848696e-05,0.541666666666667
"32619",95,317,"Galpar","mod2",NA,NA,NA,NA,16.2656177038538,3.45607647960988,4.70638245415501,0.000508708071117218,0.541666666666667
"33302",97,317,"Galpar","mod2",NA,NA,NA,NA,21.8034215168523,3.5332066783456,6.17100087874327,1.78981298593113e-05,0.541666666666667
"975",3,318,"Galpar","mod2",NA,NA,NA,NA,19.6082855389896,3.32232916027877,5.90196954998413,1.7406283489036e-05,0.5
"1320",4,318,"Galpar","mod2",NA,NA,NA,NA,19.1336537775194,3.48561246240387,5.48932332090749,6.22881330540676e-05,0.5
"2353",7,318,"Galpar","mod2",NA,NA,NA,NA,21.9099637620497,3.71704740345982,5.8944536843022,3.90541219762527e-05,0.5
"3042",9,318,"Galpar","mod2",NA,NA,NA,NA,15.5196334375596,2.98946934446031,5.19143421434259,0.00013671081726426,0.5
"4071",12,318,"Galpar","mod2",NA,NA,NA,NA,11.7647365972067,2.16856125952583,5.4251345427886,8.94707664984508e-05,0.5
"4414",13,318,"Galpar","mod2",NA,NA,NA,NA,52.6091031873946,10.218964315891,5.1481834715466,9.71817437411335e-05,0.5
"5443",16,318,"Galpar","mod2",NA,NA,NA,NA,28.3967365702928,6.19199018319042,4.58604353853505,0.000423568884234839,0.5
"6477",19,318,"Galpar","mod2",NA,NA,NA,NA,16.2272883918277,2.60371912628762,6.23234980608855,1.19830506055582e-05,0.5
"8539",25,318,"Galpar","mod2",NA,NA,NA,NA,19.7243128419909,4.05663832837122,4.86223105078001,0.000251436716715218,0.5
"9223",27,318,"Galpar","mod2",NA,NA,NA,NA,5.83942567154413,1.16674958129647,5.00486630992012,0.000734077269704425,0.5
"10252",30,318,"Galpar","mod2",NA,NA,NA,NA,7.99401695685865,2.93383320410043,2.72476872430441,0.0415382423799604,0.5
"11285",33,318,"Galpar","mod2",NA,NA,NA,NA,5.40820930368166,1.09569834393619,4.93585605345828,0.00080681964518064,0.5
"11971",35,318,"Galpar","mod2",NA,NA,NA,NA,20.427537387959,3.99682469525296,5.11094154622815,0.000158469978226148,0.5
"12318",36,318,"Galpar","mod2",NA,NA,NA,NA,36.331970056717,8.48005634669376,4.28440196283392,0.00106072416675837,0.5
"12659",37,318,"Galpar","mod2",NA,NA,NA,NA,5.72890654230336,1.01968393936012,5.61831595180207,0.000221975907301638,0.5
"13695",40,318,"Galpar","mod2",NA,NA,NA,NA,5.6090960439904,1.00220496050096,5.59675541935721,0.000228716753036533,0.5
"14035",41,318,"Galpar","mod2",NA,NA,NA,NA,22.7511376018558,4.29757081049654,5.29395293412912,0.000113407834483284,0.5
"14382",42,318,"Galpar","mod2",NA,NA,NA,NA,16.6503698630568,2.81846238406104,5.90760762223328,2.87616865817536e-05,0.5
"14723",43,318,"Galpar","mod2",NA,NA,NA,NA,42.5847638693711,8.38140305872128,5.08086337943854,0.000167498226540512,0.5
"15413",45,318,"Galpar","mod2",NA,NA,NA,NA,19.2551321406626,4.086439850798,4.71195780280541,0.000333563450906512,0.5
"16443",48,318,"Galpar","mod2",NA,NA,NA,NA,5.74908372183767,1.18672254242793,4.84450536354991,0.00128076899831358,0.5
"17135",50,318,"Galpar","mod2",NA,NA,NA,NA,17.6530931422506,3.50362055710338,5.03852881741434,0.000226988156732531,0.5
"17824",52,318,"Galpar","mod2",NA,NA,NA,NA,20.7668589560436,4.13784426440732,5.01876282166412,0.000187867836897009,0.5
"18169",53,318,"Galpar","mod2",NA,NA,NA,NA,11.7290376500899,2.18361498317875,5.37138540468139,9.85703433455723e-05,0.5
"19201",56,318,"Galpar","mod2",NA,NA,NA,NA,20.3934773198644,3.40634814096901,5.98690341559246,1.89865411914484e-05,0.5
"19547",57,318,"Galpar","mod2",NA,NA,NA,NA,18.5224275274168,3.09511923712971,5.98439869624982,2.50222608925527e-05,0.5
"19891",58,318,"Galpar","mod2",NA,NA,NA,NA,21.5935112515771,4.36100811528623,4.95149531501383,0.000174000772160328,0.5
"20235",59,318,"Galpar","mod2",NA,NA,NA,NA,6.17731292996812,1.21440075219014,5.08671698269908,0.000945241497590058,0.5
"21266",62,318,"Galpar","mod2",NA,NA,NA,NA,18.8078716225098,3.19011734352678,5.89566765018026,1.76252619223957e-05,0.5
"21608",63,318,"Galpar","mod2",NA,NA,NA,NA,43.2113248257078,8.03913786033297,5.37511926980663,6.19238584176072e-05,0.5
"22293",65,318,"Galpar","mod2",NA,NA,NA,NA,31.9811789547368,6.6326480000717,4.82178142943679,0.00027123942433395,0.5
"23327",68,318,"Galpar","mod2",NA,NA,NA,NA,55.696917383317,11.7211768529699,4.75181955549153,0.000309387378506741,0.5
"24015",70,318,"Galpar","mod2",NA,NA,NA,NA,5.7200998504346,1.26269968765692,4.53005564692019,0.0019242282204856,0.5
"24359",71,318,"Galpar","mod2",NA,NA,NA,NA,12.1464695859619,1.85723395578868,6.54008588853515,6.80789941613099e-06,0.5
"24704",72,318,"Galpar","mod2",NA,NA,NA,NA,45.6453981408612,7.77931010732103,5.86753806072144,2.38194095276794e-05,0.5
"25740",75,318,"Galpar","mod2",NA,NA,NA,NA,53.7172260111168,13.9651067611657,3.84653171148639,0.00271571461122263,0.5
"26429",77,318,"Galpar","mod2",NA,NA,NA,NA,25.3133400154298,5.44012083955062,4.65308414316783,0.00037289593869849,0.5
"26772",78,318,"Galpar","mod2",NA,NA,NA,NA,56.7351449683393,11.9875415714575,4.73284239559399,0.000391336375771251,0.5
"27117",79,318,"Galpar","mod2",NA,NA,NA,NA,59.4589356329968,11.590360024658,5.13003353705151,0.000153002823903099,0.5
"27462",80,318,"Galpar","mod2",NA,NA,NA,NA,5.9021162603192,1.17674379113405,5.0156340783674,0.00103248120736778,0.5
"28498",83,318,"Galpar","mod2",NA,NA,NA,NA,43.8026131455287,8.67929936044549,5.04679137410008,0.000178373333285853,0.5
"29186",85,318,"Galpar","mod2",NA,NA,NA,NA,5.71234168194704,1.06980387255616,5.33961581976527,0.000468710625300661,0.5
"30213",88,318,"Galpar","mod2",NA,NA,NA,NA,37.4034860985039,7.14552174807362,5.23453533796711,0.000126359474882077,0.5
"30902",90,318,"Galpar","mod2",NA,NA,NA,NA,28.6890411730039,5.51719012103376,5.19993702294754,0.000171109434996707,0.5
"31244",91,318,"Galpar","mod2",NA,NA,NA,NA,19.0695368392151,3.00498322893076,6.34597113741643,7.31036353729794e-06,0.5
"32276",94,318,"Galpar","mod2",NA,NA,NA,NA,20.5935536566521,3.9453685649215,5.2196780396515,0.000129832400863477,0.5
"32620",95,318,"Galpar","mod2",NA,NA,NA,NA,41.455871146744,8.12027108980392,5.10523241013436,0.000129243359501886,0.5
"33303",97,318,"Galpar","mod2",NA,NA,NA,NA,6.5724820145753,2.14888704518085,3.05855164854519,0.022266312287349,0.5
"33647",98,318,"Galpar","mod2",NA,NA,NA,NA,15.2233264721333,3.02528639802619,5.03202820138468,0.00022960320722226,0.5
"33994",99,318,"Galpar","mod2",NA,NA,NA,NA,6.12286631799335,1.24599436537408,4.91404013384532,0.00117279521507151,0.5
"290",1,319,"Galpar","mod2",NA,NA,NA,NA,36.097860028194,8.18197310349317,4.41187713178653,0.000591150176842524,0.48
"976",3,319,"Galpar","mod2",NA,NA,NA,NA,22.2718263884812,4.67419206193625,4.7648505010843,0.000301882947681535,0.48
"2354",7,319,"Galpar","mod2",NA,NA,NA,NA,6.32585258484935,1.45694901031182,4.34184898721712,0.00338840879249933,0.48
"2698",8,319,"Galpar","mod2",NA,NA,NA,NA,12.8401252177167,2.3579658299168,5.44542463457571,8.62672268318315e-05,0.48
"3728",11,319,"Galpar","mod2",NA,NA,NA,NA,62.6397680795559,12.0501634520994,5.19825049083818,0.000171612300465147,0.48
"4415",13,319,"Galpar","mod2",NA,NA,NA,NA,5.71769367412706,1.11907175706625,5.10931818091496,0.000637088893336136,0.48
"5104",15,319,"Galpar","mod2",NA,NA,NA,NA,22.8828245781885,3.74425994172229,6.11144122853362,1.15220003110657e-05,0.48
"5444",16,319,"Galpar","mod2",NA,NA,NA,NA,6.35110349599976,1.22652961041652,5.17810857729148,0.000580819131160706,0.48
"7853",23,319,"Galpar","mod2",NA,NA,NA,NA,15.5812750409422,3.00757466961593,5.1806777063101,0.000139429071687335,0.48
"8540",25,319,"Galpar","mod2",NA,NA,NA,NA,30.6470097600846,5.6390175765296,5.43481366109619,4.45857959610796e-05,0.48
"9224",27,319,"Galpar","mod2",NA,NA,NA,NA,46.6495883865771,9.44834539917912,4.93732885660912,0.000148533310059112,0.48
"10253",30,319,"Galpar","mod2",NA,NA,NA,NA,14.6299468815831,2.54965840918514,5.73800271788515,3.92329411675951e-05,0.48
"10596",31,319,"Galpar","mod2",NA,NA,NA,NA,34.4745929196312,7.12900863036757,4.83581865405229,0.000264190559189766,0.48
"11627",34,319,"Galpar","mod2",NA,NA,NA,NA,16.2596366275279,3.60501975783318,4.5102767029773,0.00058616565577229,0.48
"11972",35,319,"Galpar","mod2",NA,NA,NA,NA,14.952794387253,2.75459450458387,5.42831054166785,8.89612474405099e-05,0.48
"12319",36,319,"Galpar","mod2",NA,NA,NA,NA,5.79793494342105,1.40664691836426,4.1218125655607,0.00444943446005559,0.48
"12660",37,319,"Galpar","mod2",NA,NA,NA,NA,22.7493074486424,3.74330573738916,6.07733085262477,2.85074994185558e-05,0.48
"13005",38,319,"Galpar","mod2",NA,NA,NA,NA,13.9242397668089,2.68792796966808,5.18028753892848,0.000139528719311469,0.48
"13696",40,319,"Galpar","mod2",NA,NA,NA,NA,26.9533950457722,5.03440118606839,5.3538432972644,8.04039771837272e-05,0.48
"14036",41,319,"Galpar","mod2",NA,NA,NA,NA,16.9013850293291,3.30061651525004,5.12067516818103,0.000196494740279275,0.48
"14383",42,319,"Galpar","mod2",NA,NA,NA,NA,33.7839370045977,6.34475226876386,5.32470545318545,8.49687017449686e-05,0.48
"14724",43,319,"Galpar","mod2",NA,NA,NA,NA,11.132163982224,2.01678742188486,5.5197507984357,9.87801199806238e-05,0.48
"15757",46,319,"Galpar","mod2",NA,NA,NA,NA,30.2595258940493,5.7140237823396,5.295659774391,7.24566036994473e-05,0.48
"16100",47,319,"Galpar","mod2",NA,NA,NA,NA,14.8283604482882,2.64970598023886,5.59622862267588,6.59042924061127e-05,0.48
"16789",49,319,"Galpar","mod2",NA,NA,NA,NA,6.62018400666882,1.23535133761559,5.35894834537253,0.000456944819383801,0.48
"17479",51,319,"Galpar","mod2",NA,NA,NA,NA,21.6184213201547,4.03626845454389,5.35604149318103,8.00700835033065e-05,0.48
"17825",52,319,"Galpar","mod2",NA,NA,NA,NA,5.52959718140281,1.21242107712673,4.56078938722114,0.00184799245936656,0.48
"18859",55,319,"Galpar","mod2",NA,NA,NA,NA,18.4894425774901,3.15691868745518,5.85680038290583,1.90402373830887e-05,0.48
"19202",56,319,"Galpar","mod2",NA,NA,NA,NA,12.8809414779527,2.58339520609991,4.98605147502719,0.000316624815405018,0.48
"19548",57,319,"Galpar","mod2",NA,NA,NA,NA,33.5695844382053,5.94357929064654,5.64804182742779,2.89237466048506e-05,0.48
"20236",59,319,"Galpar","mod2",NA,NA,NA,NA,6.04731027906144,1.4777675052179,4.0921932967864,0.00461818846654774,0.48
"21953",64,319,"Galpar","mod2",NA,NA,NA,NA,5.74677545725576,0.989834989041311,5.80579139036266,0.000171600821023407,0.48
"22294",65,319,"Galpar","mod2",NA,NA,NA,NA,6.64543453643572,1.93313437418152,3.43764749372344,0.0138407862579143,0.48
"22639",66,319,"Galpar","mod2",NA,NA,NA,NA,42.6090330777999,8.35915089112271,5.09729201360033,0.000131234377591459,0.48
"23328",68,319,"Galpar","mod2",NA,NA,NA,NA,19.173061796814,3.59511110937654,5.33309297362411,8.36278373607322e-05,0.48
"25395",74,319,"Galpar","mod2",NA,NA,NA,NA,34.6005957230803,8.16862908250517,4.23578979699111,0.00139873562151476,0.48
"26086",76,319,"Galpar","mod2",NA,NA,NA,NA,35.1097684724229,6.80686634521806,5.15799292828602,0.0001167828087251,0.48
"26430",77,319,"Galpar","mod2",NA,NA,NA,NA,59.6760517721571,11.1646685717597,5.34508045524106,0.000103370029296092,0.48
"27463",80,319,"Galpar","mod2",NA,NA,NA,NA,15.3217492226371,2.75983055027532,5.55169925961888,5.54258783193492e-05,0.48
"28154",82,319,"Galpar","mod2",NA,NA,NA,NA,60.1859448187127,14.8604585276336,4.05007319974648,0.00161011895573475,0.48
"28842",84,319,"Galpar","mod2",NA,NA,NA,NA,12.1253326914647,2.27777155710109,5.32333132954585,0.000181309474516883,0.48
"29187",85,319,"Galpar","mod2",NA,NA,NA,NA,5.90000660383701,1.1313026187168,5.21523287069661,0.000552700798838652,0.48
"29528",86,319,"Galpar","mod2",NA,NA,NA,NA,25.0877059397667,4.46658816218673,5.61674930143647,4.91005752313245e-05,0.48
"31932",93,319,"Galpar","mod2",NA,NA,NA,NA,18.2900131940318,3.300427354938,5.54171058080307,9.51725106144731e-05,0.48
"32621",95,319,"Galpar","mod2",NA,NA,NA,NA,31.1312989259012,5.69567757146076,5.4657762022714,5.18136810726716e-05,0.48
"32964",96,319,"Galpar","mod2",NA,NA,NA,NA,14.9622072733222,2.8409937851027,5.26653995224467,0.000119202523531014,0.48
"33648",98,319,"Galpar","mod2",NA,NA,NA,NA,24.3352937622828,4.00025006943036,6.08344311978179,1.21711150767748e-05,0.48
"34338",100,319,"Galpar","mod2",NA,NA,NA,NA,24.6253870857823,4.59452450649866,5.35972483136204,6.38334383302031e-05,0.48
"291",1,320,"Galpar","mod1",-1.00516862728772,0.401820333806148,-2.50153748509067,0.0313641161292335,2.28584090677251,0.651790504601882,3.50701780807427,0.0056597705356023,0.52
"977",3,320,"Galpar","mod1",-1.20795635275435,0.10010223698455,-12.0672263591951,1.09834310445181e-07,2.30311247999067,0.160696309130735,14.3320807581023,1.83904196459254e-08,0.52
"1322",4,320,"Galpar","mod1",-1.66426851367724,0.106016852316439,-15.6981505988288,2.256416036079e-08,1.6707080710204,0.094051190756398,17.7638162535093,6.81749689021271e-09,0.52
"2355",7,320,"Galpar","mod1",-1.12861142859305,0.135816988697054,-8.30979569949432,2.54292171997412e-06,2.72139724213328,0.280180740874504,9.71300608899536,4.90101820071304e-07,0.52
"2699",8,320,"Galpar","mod1",-1.07197523116522,0.145017137371303,-7.39205897038585,4.13810434427167e-05,2.72450675029238,0.313556107043429,8.68905656465183,1.13729015199963e-05,0.52
"4073",12,320,"Galpar","mod1",-1.03579032036787,0.348172043776128,-2.97493822058232,0.015577039115136,2.40429279199243,0.617258355913744,3.89511582785021,0.00364642845303057,0.52
"4416",13,320,"Galpar","mod1",-0.986045408792067,0.200056173251525,-4.92884269835721,0.000450492087593611,2.96876995599919,0.503073878755424,5.90126039408715,0.000102929226597169,0.52
"6136",18,320,"Galpar","mod1",-1.05066271748834,0.420568719685109,-2.49819510655714,0.0315442359566817,2.19927444784505,0.633942714510893,3.46920060362529,0.00602916541828243,0.52
"6824",20,320,"Galpar","mod1",-1.09308697366967,0.496446070825658,-2.20182420187497,0.0551761824877642,2.11607725614703,0.698440076769506,3.02971912198183,0.0142531692538515,0.52
"7510",22,320,"Galpar","mod1",-1.62627284850727,0.0862666462900551,-18.851698987338,3.82252294060405e-09,1.72414104858006,0.0810258006075357,21.2789140699921,1.16981662939107e-09,0.52
"8198",24,320,"Galpar","mod1",-1.12103386167201,0.337041916722423,-3.32609626889602,0.00675785599690533,2.21174938663265,0.508704968964755,4.34780377933736,0.00115961500091143,0.52
"8541",25,320,"Galpar","mod1",-0.800336290961338,0.127070618057756,-6.29835837107182,1.96074067580101e-05,3.96162448558764,0.525242593269972,7.54246616011087,2.69951893059654e-06,0.52
"8883",26,320,"Galpar","mod1",-1.3631209827361,0.142551469721469,-9.56230746269751,1.15409344773391e-06,2.12104677013545,0.195427374810216,10.8533759520397,3.24264952616523e-07,0.52
"9913",29,320,"Galpar","mod1",-1.69373983237006,0.136798897745049,-12.3812388863445,1.68863906049339e-06,1.61012165022357,0.11372862816096,14.1575755925304,6.02695482984681e-07,0.52
"10597",31,320,"Galpar","mod1",-1.01058912564854,0.459254999564889,-2.20049673189404,0.0552957619175028,2.23962665766551,0.719610092944299,3.11227799557679,0.012472953107575,0.52
"10941",32,320,"Galpar","mod1",-1.11739831603034,0.359471167677575,-3.10845045862645,0.0125501863353117,2.27178612812584,0.572210808651541,3.97019086982905,0.0032537024398042,0.52
"12661",37,320,"Galpar","mod1",-0.894803371602153,0.120738980192606,-7.41105623200343,1.34113105497004e-05,3.55952583841744,0.406381382876091,8.75907703553134,2.73134550246012e-06,0.52
