"","r","area","area_original","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"745",63,0,1.14,"mod3",1.76034228884585,0.0846403338637944,20.7979128683335,3.15797152377358e-05,NA,NA,NA,NA
"746",63,0,2.66,"mod3",1.40706713894362,0.0896306503444396,15.6985041783858,2.70640026275713e-07,NA,NA,NA,NA
"747",63,0,3.23,"mod3",1.37281137534986,0.0273617073148094,50.1727234910825,2.42263601585144e-14,NA,NA,NA,NA
"748",63,0,4.01,"mod3",1.33587218025727,0.0189601123053762,70.4569761371339,4.44088429401272e-17,NA,NA,NA,NA
"749",63,0,4.14,"mod3",1.33694178368868,0.0205073601835602,65.1932658187981,1.75547745783572e-14,NA,NA,NA,NA
"750",63,0,7.38,"mod3",1.35777838490145,0.0403384930604997,33.6596209200244,1.26623855602273e-11,NA,NA,NA,NA
"751",63,0,8.08,"mod3",1.22218369532425,0.0237298008560328,51.5041699144109,2.70659727614786e-18,NA,NA,NA,NA
"752",63,0,9.33,"mod3",1.16523525919894,0.0209719656062919,55.5615663821873,8.02203977828135e-18,NA,NA,NA,NA
"753",63,0,12.81,"mod3",1.24169792502871,0.0220409251898437,56.3360164935762,6.61413434449651e-18,NA,NA,NA,NA
"754",63,0,15.7,"mod3",1.24663371785969,0.0240868041570557,51.7558788509732,3.04201723517953e-19,NA,NA,NA,NA
"755",63,0,17.92,"mod3",1.20709721049265,0.0228730489008996,52.7737782454169,1.64390958751243e-17,NA,NA,NA,NA
"756",63,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
"757",64,0,2.89,"mod3",1.32017997619325,0.049974048413333,26.4173109465558,2.85146839925172e-08,NA,NA,NA,NA
"758",64,0,3.02,"mod3",1.2344076398921,0.0274251985985,45.0099799809512,7.95627606357701e-14,NA,NA,NA,NA
"759",64,0,4.54,"mod3",1.32328044136264,0.0205788302665948,64.3029960507863,1.32621194400715e-16,NA,NA,NA,NA
"760",64,0,6.76,"mod3",1.41817144698629,0.0278808649051331,50.8654036311906,2.08470533836674e-14,NA,NA,NA,NA
"761",64,0,7.46,"mod3",1.19261158024929,0.0280908408150643,42.4555316126288,4.81864504382393e-17,NA,NA,NA,NA
"762",64,0,10.7,"mod3",1.25560575414193,0.0146873716729448,85.4887982752454,1.9581239295787e-20,NA,NA,NA,NA
"763",64,0,14.18,"mod3",1.22782183485983,0.0311977811250845,39.3560628538613,6.60820273288049e-15,NA,NA,NA,NA
"764",64,0,15.43,"mod1",1.12929212094453,0.0479360530773371,23.5583042083711,1.15610883680765e-12,47.4335440158844,28.8263248278288,1.64549398160157,0.122124789420138
"765",64,0,16.57,"mod3",1.19225236498221,0.0216337714132241,55.1107036405784,1.11954648736059e-19,NA,NA,NA,NA
"766",64,0,17.35,"mod3",1.1893391092425,0.0193854812838575,61.3520547582624,2.01295986381061e-18,NA,NA,NA,NA
"767",64,0,20.93,"mod3",1.18768482113261,0.0180865999626092,65.6665610777005,7.18681192768455e-20,NA,NA,NA,NA
"768",64,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
"769",65,0,2.22,"mod3",1.64368108322621,0.0396814357097858,41.4219156596913,1.32416729175514e-08,NA,NA,NA,NA
"770",65,0,5.8,"mod3",1.25049069859994,0.0249524238720002,50.114999048375,2.45338385965334e-14,NA,NA,NA,NA
"771",65,0,7.32,"mod3",1.37477543204561,0.0260751747879232,52.7235365909166,1.40698259683903e-14,NA,NA,NA,NA
"772",65,0,8.57,"mod3",1.27374383157627,0.0271455380535787,46.9227697407288,6.81958833901636e-16,NA,NA,NA,NA
"773",65,0,9.35,"mod3",1.31293350169118,0.0216943909882706,60.5194910703435,2.53094589886602e-17,NA,NA,NA,NA
"774",65,0,12.24,"mod3",1.21400888732955,0.0224220292151802,54.1435779821232,1.77267078531866e-20,NA,NA,NA,NA
"775",65,0,13.38,"mod3",1.23787331875767,0.0233188014026683,53.0847747009853,1.38203813543446e-16,NA,NA,NA,NA
"776",65,0,13.95,"mod3",1.20378911339052,0.0195612689782808,61.5394182620311,2.03813835103296e-17,NA,NA,NA,NA
"777",65,0,14.65,"mod3",1.21600237325775,0.0161782110354284,75.1629689212757,9.53143408465698e-21,NA,NA,NA,NA
"778",65,0,17.89,"mod3",1.17573977633036,0.0199787625426197,58.8494794821357,3.93596891482605e-20,NA,NA,NA,NA
"779",65,0,21.37,"mod3",1.19817895755977,0.0207860459430765,57.6434287137166,5.03837772387979e-19,NA,NA,NA,NA
"780",65,0,21.5,"mod3",1.1768490539231,0.0188934412114027,62.2887615207353,1.58260059082149e-19,NA,NA,NA,NA
"781",66,0,3.58,"mod3",1.26860001941838,0.0229180524689869,55.3537444394573,8.97727663268316e-14,NA,NA,NA,NA
"782",66,0,4.28,"mod3",1.22228244522101,0.034049882016568,35.8968188091304,6.68578694188704e-12,NA,NA,NA,NA
"783",66,0,7.52,"mod3",1.37920763743839,0.0176609816938313,78.0934866106637,2.89528419960569e-15,NA,NA,NA,NA
"784",66,0,8.77,"mod3",1.24187524333509,0.030779535266436,40.3474332079766,4.79393994080483e-15,NA,NA,NA,NA
"785",66,0,9.34,"mod3",1.30938815512888,0.0291013020956377,44.9941432457469,7.98698050507759e-14,NA,NA,NA,NA
"786",66,0,12.82,"mod3",1.19735513631304,0.023525266840273,50.8965591949537,3.23086759793459e-18,NA,NA,NA,NA
