"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"1107",51,7,61,24,37,72,0.0810810810810811,1.18032786885246,1.94594594594595,3,0.457561728395061,1.64864864864865,1.21379258835278,2.37837837837838
"1108",51,8,62,24,38,79,0.0866228070175439,1.2741935483871,2.07894736842105,3.29166666666667,0.409069059445602,1.63157894736842,1.30792384325616,2.73684210526316
"1109",51,9,63,20,43,78,0.0906976744186047,1.23809523809524,1.81395348837209,3.9,0.487508218277449,1.46511627906977,1.04652997552835,2.48837209302326
"1110",51,10,71,23,48,109,0.098731884057971,1.53521126760563,2.27083333333333,4.73913043478261,0.447184580422523,1.47916666666667,1.13013198982745,2.52083333333333
"1111",51,11,71,24,47,106,0.0939716312056738,1.49295774647887,2.25531914893617,4.41666666666667,0.401744393022428,1.51063829787234,1.21330567998111,2.42553191489362
"1112",51,12,74,23,51,123,0.104859335038363,1.66216216216216,2.41176470588235,5.34782608695652,0.38826095578029,1.45098039215686,1.19223072982407,2.41176470588235
"1113",51,13,74,26,48,106,0.0849358974358974,1.43243243243243,2.20833333333333,4.07692307692308,0.41749733001068,1.54166666666667,1.09635163212915,2.60416666666667
"1114",51,14,75,21,54,124,0.109347442680776,1.65333333333333,2.2962962962963,5.90476190476191,0.419549947970864,1.38888888888889,1.10612984017227,2.40740740740741
"1115",51,15,75,23,52,122,0.102006688963211,1.62666666666667,2.34615384615385,5.30434782608696,0.421392098898146,1.44230769230769,1.1982812182088,2.34615384615385
"1116",51,16,75,23,52,122,0.102006688963211,1.62666666666667,2.34615384615385,5.30434782608696,0.421056167696855,1.44230769230769,1.24081478760283,2.34615384615385
"1117",51,17,76,23,53,124,0.101722723543888,1.63157894736842,2.33962264150943,5.39130434782609,0.429500520291363,1.43396226415094,1.2016618811564,2.33962264150943
"1118",51,18,77,23,54,124,0.0998389694041868,1.61038961038961,2.2962962962963,5.39130434782609,0.424752861602497,1.42592592592593,1.12920187630553,2.2962962962963
"1119",51,19,77,23,54,124,0.0998389694041868,1.61038961038961,2.2962962962963,5.39130434782609,0.409924557752341,1.42592592592593,1.16722009487181,2.2962962962963
"1120",51,20,78,26,52,122,0.0902366863905325,1.56410256410256,2.34615384615385,4.69230769230769,0.412657887664606,1.5,1.22021560666661,2.48076923076923
"1121",51,21,78,23,55,131,0.103557312252964,1.67948717948718,2.38181818181818,5.69565217391304,0.408775712371074,1.41818181818182,1.17133380892652,2.38181818181818
"1122",51,22,79,23,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1123",52,1,29,19,10,12,0.0631578947368421,0.413793103448276,1.2,0.631578947368421,0.625,2.9,1.52843420241472,2.9
"1124",52,2,33,17,16,33,0.121323529411765,1,2.0625,1.94117647058824,0.323232323232323,2.0625,1.34008706184835,2.8125
"1125",52,3,44,23,21,33,0.0683229813664596,0.75,1.57142857142857,1.43478260869565,0.50137741046832,2.0952380952381,0.995226703056239,3.40909090909091
"1126",52,4,47,20,27,45,0.0833333333333333,0.957446808510638,1.66666666666667,2.25,0.454320987654321,1.74074074074074,0.869030307419526,3.2962962962963
"1127",52,5,49,18,31,57,0.102150537634409,1.16326530612245,1.83870967741935,3.16666666666667,0.465681748230225,1.58064516129032,1.06672201724955,2.7741935483871
"1128",52,6,53,19,34,66,0.102167182662539,1.24528301886792,1.94117647058824,3.47368421052632,0.449494949494949,1.55882352941176,1.15173723576045,2.35294117647059
"1129",52,7,54,23,31,65,0.091164095371669,1.2037037037037,2.09677419354839,2.82608695652174,0.408047337278107,1.74193548387097,1.32844890156221,2.87096774193548
"1130",52,8,56,23,33,77,0.101449275362319,1.375,2.33333333333333,3.34782608695652,0.38893573958509,1.6969696969697,1.30690052441502,2.75757575757576
"1131",52,9,59,24,35,62,0.0738095238095238,1.05084745762712,1.77142857142857,2.58333333333333,0.5,1.68571428571429,1.17879213095146,2.22857142857143
"1132",52,10,63,23,40,68,0.0739130434782609,1.07936507936508,1.7,2.95652173913043,0.513840830449827,1.575,1.03210056086615,2.45
"1133",52,11,63,26,37,85,0.0883575883575884,1.34920634920635,2.2972972972973,3.26923076923077,0.379515570934256,1.7027027027027,1.28214799780031,2.72972972972973
"1134",52,12,64,23,41,78,0.0827147401908802,1.21875,1.90243902439024,3.39130434782609,0.48241288625904,1.5609756097561,1.15754670297051,2.24390243902439
