"","replicate","areas","species","hosts","parasites","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","sd_gen","potential_indegree"
"1947",89,11,67,24,43,90,0.116279069767442,1.47540983606557,2.09302325581395,5,0.432592592592593,1.41860465116279,1.11482111020626,2.65116279069767
"1948",89,12,69,24,45,100,0.123456790123457,1.58730158730159,2.22222222222222,5.55555555555556,0.4129,1.4,1.10669655855942,2.6
"1949",89,13,70,24,46,103,0.117848970251716,1.58461538461538,2.23913043478261,5.42105263157895,0.414270902064285,1.41304347826087,1.11456744155636,2.58695652173913
"1950",89,14,72,24,48,106,0.116228070175439,1.58208955223881,2.20833333333333,5.57894736842105,0.4187433250267,1.39583333333333,1.11371087005002,2.5625
"1951",89,15,74,24,50,109,0.114736842105263,1.57971014492754,2.18,5.73684210526316,0.422691692618466,1.38,1.09785207960326,2.52
"1952",89,16,75,24,51,113,0.116615067079463,1.61428571428571,2.2156862745098,5.94736842105263,0.433471689247396,1.37254901960784,1.05356166591661,2.49019607843137
"1953",89,17,77,25,52,118,0.113461538461538,1.63888888888889,2.26923076923077,5.9,0.432347026716461,1.38461538461538,1.06108680363804,2.46153846153846
"1954",89,18,80,27,53,120,0.107816711590297,1.62162162162162,2.26415094339623,5.71428571428571,0.428819444444444,1.39622641509434,1.08945823549857,2.45283018867925
"1955",89,19,82,27,55,125,0.103305785123967,1.62337662337662,2.27272727272727,5.68181818181818,0.428096,1.4,1.15823620695915,2.4
"1956",89,20,83,28,55,126,0.104132231404959,1.63636363636364,2.29090909090909,5.72727272727273,0.424981103552532,1.4,1.16231797794204,2.4
"1957",89,21,84,29,55,130,0.102766798418972,1.66666666666667,2.36363636363636,5.65217391304348,0.414556213017751,1.41818181818182,1.17962500461594,2.4
"1958",89,22,85,29,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408615,1.41071428571429,1.15823606166619,2.375
"1959",90,1,24,14,10,14,0.14,0.7,1.4,1.4,0.724489795918368,2,0.737711113563318,3.5
"1960",90,2,42,19,23,34,0.0985507246376812,0.894736842105263,1.47826086956522,2.26666666666667,0.624567474048443,1.65217391304348,0.816415616258453,3.26086956521739
"1961",90,3,45,19,26,41,0.105128205128205,1,1.57692307692308,2.73333333333333,0.582391433670434,1.57692307692308,0.80860754006264,3.19230769230769
"1962",90,4,55,21,34,56,0.102941176470588,1.12,1.64705882352941,3.5,0.546875,1.47058823529412,0.929506297137857,2.94117647058824
"1963",90,5,56,21,35,63,0.1125,1.23529411764706,1.8,3.9375,0.482993197278912,1.45714285714286,0.977757163254141,2.88571428571429
"1964",90,6,59,22,37,69,0.109697933227345,1.27777777777778,1.86486486486486,4.05882352941176,0.481411468178954,1.45945945945946,1.01307045953892,2.81081081081081
"1965",90,7,60,23,37,73,0.10960960960961,1.32727272727273,1.97297297297297,4.05555555555555,0.471570651154063,1.48648648648649,1.01217346710746,2.81081081081081
"1966",90,8,61,23,38,78,0.114035087719298,1.39285714285714,2.05263157894737,4.33333333333333,0.430637738330046,1.47368421052632,1.13145655151544,2.76315789473684
"1967",90,9,64,25,39,81,0.109311740890688,1.39655172413793,2.07692307692308,4.26315789473684,0.452827312909618,1.48717948717949,1.16604456239743,2.74358974358974
"1968",90,10,66,25,41,84,0.10783055198973,1.4,2.04878048780488,4.42105263157895,0.439342403628118,1.46341463414634,1.14007719386196,2.68292682926829
"1969",90,11,70,26,44,98,0.111363636363636,1.53125,2.22727272727273,4.9,0.443565181174511,1.45454545454545,1.10777711879569,2.68181818181818
"1970",90,12,70,26,44,99,0.1125,1.546875,2.25,4.95,0.431690643811856,1.45454545454545,1.09002130242122,2.68181818181818
"1971",90,13,71,26,45,102,0.113333333333333,1.56923076923077,2.26666666666667,5.1,0.444636678200692,1.44444444444444,1.09872933176915,2.64444444444444
"1972",90,14,73,26,47,106,0.112765957446809,1.58208955223881,2.25531914893617,5.3,0.437700249199003,1.42553191489362,1.098493985149,2.59574468085106
"1973",90,15,74,27,47,107,0.113829787234043,1.59701492537313,2.27659574468085,5.35,0.433924360206131,1.42553191489362,1.09785086571385,2.59574468085106
"1974",90,16,76,28,48,109,0.108134920634921,1.57971014492754,2.27083333333333,5.19047619047619,0.436916084504671,1.4375,1.12134435553759,2.60416666666667
"1975",90,17,78,28,50,111,0.105714285714286,1.56338028169014,2.22,5.28571428571429,0.442983524064605,1.42,1.1212978161582,2.54
"1976",90,18,83,29,54,122,0.0982286634460548,1.58441558441558,2.25925925925926,5.30434782608696,0.453439935501209,1.42592592592593,1.18353578551029,2.42592592592593
"1977",90,19,83,29,54,126,0.101449275362319,1.63636363636364,2.33333333333333,5.47826086956522,0.419879062736206,1.42592592592593,1.17519593600545,2.42592592592593
"1978",90,20,84,29,55,130,0.102766798418972,1.66666666666667,2.36363636363636,5.65217391304348,0.414556213017751,1.41818181818182,1.17962500461594,2.4
"1979",90,21,85,29,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1980",90,22,85,29,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408616,1.41071428571429,1.15823606166619,2.375
"1981",91,1,16,8,8,8,0.333333333333333,0.727272727272727,1,2.66666666666667,0.53125,1.375,0,4.375
"1982",91,2,38,18,20,30,0.136363636363636,0.967741935483871,1.5,2.72727272727273,0.567777777777778,1.55,0.711188774998742,3.9
"1983",91,3,41,20,21,39,0.142857142857143,1.14705882352941,1.85714285714286,3,0.557527942143327,1.61904761904762,0.793559119341415,3.76190476190476
"1984",91,4,49,22,27,51,0.134920634920635,1.24390243902439,1.88888888888889,3.64285714285714,0.516339869281046,1.51851851851852,0.783036919499372,3.37037037037037
"1985",91,5,50,22,28,53,0.135204081632653,1.26190476190476,1.89285714285714,3.78571428571429,0.494482022071912,1.5,0.816714555547207,3.32142857142857
"1986",91,6,52,23,29,57,0.131034482758621,1.29545454545455,1.96551724137931,3.8,0.453062480763312,1.51724137931034,0.910623865260634,3.31034482758621
"1987",91,7,54,23,31,61,0.115749525616698,1.27083333333333,1.96774193548387,3.58823529411765,0.459016393442623,1.54838709677419,0.919542461950249,3.19354838709677
"1988",91,8,55,23,32,64,0.117647058823529,1.30612244897959,2,3.76470588235294,0.460693359375,1.53125,0.912140201933821,3.15625
"1989",91,9,58,24,34,66,0.114186851211073,1.29411764705882,1.94117647058824,3.88235294117647,0.476813590449954,1.5,0.911154682255567,3.02941176470588
"1990",91,10,61,24,37,73,0.116057233704293,1.35185185185185,1.97297297297297,4.29411764705882,0.447363482829799,1.45945945945946,0.844974637201471,2.89189189189189
"1991",91,11,66,25,41,86,0.116531165311653,1.45762711864407,2.09756097560976,4.77777777777778,0.447809626825311,1.4390243902439,0.955612284529522,2.82926829268293
"1992",91,12,68,26,42,91,0.114035087719298,1.49180327868852,2.16666666666667,4.78947368421053,0.440043473010506,1.45238095238095,0.981129189899452,2.78571428571429
"1993",91,13,71,28,43,93,0.108139534883721,1.47619047619048,2.16279069767442,4.65,0.467106023817782,1.46511627906977,1.0126848355695,2.76744186046512
"1994",91,14,75,28,47,100,0.101317122593718,1.47058823529412,2.12765957446809,4.76190476190476,0.475,1.4468085106383,1.05742325527461,2.61702127659574
"1995",91,15,75,28,47,103,0.10435663627153,1.51470588235294,2.19148936170213,4.90476190476191,0.445188047883872,1.4468085106383,1.06309087374755,2.61702127659574
"1996",91,16,76,28,48,105,0.104166666666667,1.52173913043478,2.1875,5,0.459319727891157,1.4375,1.06442340146881,2.58333333333333
"1997",91,17,78,28,50,110,0.104761904761905,1.54929577464789,2.2,5.23809523809524,0.435785123966942,1.42,1.07531840138706,2.54
"1998",91,18,83,29,54,122,0.0982286634460548,1.58441558441558,2.25925925925926,5.30434782608696,0.424549852190271,1.42592592592593,1.1643285807951,2.42592592592593
"1999",91,19,83,29,54,124,0.0998389694041868,1.61038961038961,2.2962962962963,5.39130434782609,0.422216441207076,1.42592592592593,1.20403846379308,2.42592592592593
"2000",91,20,83,29,54,126,0.101449275362319,1.63636363636364,2.33333333333333,5.47826086956522,0.419879062736206,1.42592592592593,1.17519593600545,2.42592592592593
"2001",91,21,84,29,55,129,0.10197628458498,1.65384615384615,2.34545454545455,5.60869565217391,0.416020671834625,1.41818181818182,1.15323802982303,2.4
"2002",91,22,85,29,56,133,0.103260869565217,1.68354430379747,2.375,5.78260869565217,0.410933348408615,1.41071428571429,1.15823606166619,2.375
"2003",92,1,29,12,17,18,0.211764705882353,0.818181818181818,1.05882352941176,3.6,0.438271604938272,1.29411764705882,0.296432430599962,3.58823529411765
"2004",92,2,48,19,29,38,0.0935960591133005,0.883720930232558,1.31034482758621,2.71428571428571,0.643351800554017,1.48275862068966,0.806037880501636,3.31034482758621
"2005",92,3,55,20,35,61,0.124489795918367,1.24489795918367,1.74285714285714,4.35714285714286,0.522708949207202,1.4,0.856844663979741,3.08571428571429
"2006",92,4,59,20,39,73,0.133699633699634,1.37735849056604,1.87179487179487,5.21428571428571,0.467254644398574,1.35897435897436,0.899735873245761,2.8974358974359
