"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"4536",49,72,"mod2",NA,NA,NA,NA,2.54773964021652,0.421699878705321,6.04159443450268,3.030505626801e-05
"4537",49,73,"mod2",NA,NA,NA,NA,2.52528797918074,0.416236611524693,6.06695304848485,2.90177017498212e-05
"4538",49,74,"mod1",0.447094575849528,0.186147483788197,2.4018298112385,0.0334069869508141,3.71881266513506,1.03627395696516,3.58863854499056,0.00372274387159819
"4539",49,75,"mod2",NA,NA,NA,NA,2.48631715792522,0.397369599434163,6.25693853144687,1.53635281380891e-05
"4540",49,76,"mod3",1.21495518009705,0.173303803963483,7.01055113800647,1.4133229510107e-05,NA,NA,NA,NA
"4541",49,77,"mod2",NA,NA,NA,NA,2.47958418356819,0.367335988498984,6.7501803830883,4.66238680472208e-06
"4542",49,78,"mod2",NA,NA,NA,NA,2.53885662016458,0.432802720400777,5.86608286060123,4.10256643077949e-05
"4543",49,79,"mod2",NA,NA,NA,NA,2.46057318798065,0.40521479785785,6.07226883368614,2.13571419359111e-05
"4544",49,80,"mod1",0.424711702471279,0.175955154314736,2.41374970869899,0.0343854064179831,3.85903821391217,1.05400514353755,3.66130871141681,0.00374602179558481
"4545",49,81,"mod1",0.439903019327683,0.169684475026212,2.59247653186733,0.0235501947835073,3.71535287793396,0.943535092580581,3.93769442933216,0.00197109186715158
"4546",49,82,"mod1",0.447872083172141,0.176528159034158,2.53711411042064,0.024789380151546,3.57734056312358,0.910628430545645,3.92843056852513,0.00173061177719785
"4547",49,83,"mod2",NA,NA,NA,NA,2.54591325415619,0.419417945560857,6.07011044973703,2.88614703022988e-05
"4548",49,84,"mod2",NA,NA,NA,NA,2.45569152149135,0.374263442174049,6.56139832206571,9.01780243039261e-06
"4549",49,85,"mod2",NA,NA,NA,NA,2.60570777168,0.468583295921501,5.56082087082446,0.000123619390264645
"4550",49,86,"mod1",0.450732080639261,0.184668659062859,2.44076110654942,0.0311145035795676,3.73380283878495,1.04277009019308,3.58065778247782,0.0037777032044749
"4551",49,87,"mod2",NA,NA,NA,NA,2.69237783612566,0.47190809175845,5.7053012718921,7.22869658135822e-05
"4552",49,88,"mod2",NA,NA,NA,NA,2.66125703917236,0.483429237687213,5.50495673762753,0.000101291138761738
"4553",49,89,"mod1",0.377330915038758,0.152086052398776,2.48103563138966,0.0275562256206219,3.5344947184109,0.809343220694262,4.36711475185889,0.000762516037058643
