"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"5656",61,76,"mod1",0.111805341087429,0.0142907064490068,7.82363989396757,9.91222989046183e-09,1.84051310737542,0.0376903235461298,48.8325101566929,3.77058022447111e-30
"5657",61,77,"mod1",0.111805341087429,0.0142907064490068,7.82363989396757,9.91222989046183e-09,1.84051310737542,0.0376903235461298,48.8325101566929,3.77058022447111e-30
"5658",61,78,"mod1",0.111805341087429,0.0142907064490068,7.82363989396757,9.91222989046183e-09,1.84051310737542,0.0376903235461298,48.8325101566929,3.77058022447111e-30
"5659",61,79,"mod1",0.112212236656439,0.0145271845528211,7.72429346157426,1.28563669239798e-08,1.83985154620477,0.0383628953651004,47.9591419963189,6.43659780160115e-30
"5660",61,80,"mod1",0.112212236656439,0.0145271845528211,7.72429346157426,1.28563669239798e-08,1.83985154620477,0.0383628953651004,47.9591419963189,6.43659780160115e-30
"5661",61,81,"mod1",0.111831740816382,0.0145711119182997,7.67489409479681,1.46378056712071e-08,1.83993941921711,0.0384855976903744,47.8085187612219,7.06524277613341e-30
"5662",61,82,"mod1",0.111831740816382,0.0145711119182997,7.67489409479681,1.46378056712071e-08,1.83993941921711,0.0384855976903744,47.8085187612219,7.06524277613341e-30
"5663",61,83,"mod1",0.111831740816382,0.0145711119182997,7.67489409479681,1.46378056712071e-08,1.83993941921711,0.0384855976903744,47.8085187612219,7.06524277613341e-30
"5664",61,84,"mod1",0.111831740816382,0.0145711119182997,7.67489409479681,1.46378056712071e-08,1.83993941921711,0.0384855976903744,47.8085187612219,7.06524277613341e-30
"5665",61,85,"mod1",0.111831740816382,0.0145711119182997,7.67489409479681,1.46378056712071e-08,1.83993941921711,0.0384855976903744,47.8085187612219,7.06524277613341e-30
"5666",61,86,"mod1",0.111831740816382,0.0145711119182997,7.67489409479681,1.46378056712071e-08,1.83993941921711,0.0384855976903744,47.8085187612219,7.06524277613341e-30
"5667",61,87,"mod1",0.112574322969951,0.0147258752904723,7.64466089447243,1.27564865638255e-08,1.84239285920943,0.0389451066741865,47.3074287515202,1.80407849772387e-30
"5668",61,88,"mod1",0.112574322969951,0.0147258752904723,7.64466089447243,1.27564865638255e-08,1.84239285920943,0.0389451066741865,47.3074287515202,1.80407849772387e-30
"5669",61,89,"mod1",0.112574322969951,0.0147258752904723,7.64466089447243,1.27564865638255e-08,1.84239285920943,0.0389451066741865,47.3074287515202,1.80407849772387e-30
