"","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"11017",182,"Steppic","mod1",-0.0657771018707051,0.00492716150760704,-13.349897657942,2.01736167834714e-20,24.7227087616943,0.410420443356155,60.2375177988891,2.040360107589e-59,1
"11018",183,"Steppic","mod1",-0.0797903078760573,0.00715005508489936,-11.1593976450015,1.93259879793959e-17,25.1358532954724,0.607490894264747,41.3765103852208,2.01355109864912e-52,1
"11406",183,"Steppic","mod1",-0.051043344189554,0.0082167519408746,-6.21210723614967,6.44799314560659e-08,19.1074152679399,0.478158499508551,39.9604216751944,2.21235936133218e-43,1
"11799",183,"Steppic","mod1",-0.0220204435329128,0.00440117430023606,-5.00331094174837,3.68683767397433e-06,26.8355714689689,0.423593781712137,63.3521374192543,3.2164852935513e-66,1
"12101",189,"Steppic","mod1",-0.0113738268664342,0.00720450100877061,-1.57871126016749,0.118299849012716,28.4635698682859,0.74918408439934,37.9927583366999,2.16512343576523e-53,1
"12102",192,"Steppic","mod1",-0.0346725194664434,0.00359326244919139,-9.64931450366113,5.8162427378666e-16,38.3739573247619,0.566059114187089,67.7914309000576,2.09180029193905e-85,1
"12103",193,"Steppic","mod1",-0.0559226395965503,0.00569707861765036,-9.81602034124894,8.58126372540241e-16,28.2181804609244,0.57396861694551,49.1632811060178,8.82139267611932e-66,1
"12104",194,"Steppic","mod1",-0.050207818503942,0.00434099266398127,-11.5659763538727,3.79606330614307e-20,35.3279206998594,0.60232353546994,58.6527316623882,2.85701800027487e-79,1
"11800",197,"Steppic","mod1",-0.070242510939424,0.00408819455121949,-17.1817926127002,2.3119374793041e-27,25.4348053492476,0.351719629255477,72.3155696572529,1.09480324070954e-69,1
"12367",199,"Steppic","mod1",-0.0291297201879336,0.0040439810213064,-7.20322870816127,1.57696110107492e-10,37.5954999453013,0.621614495561481,60.4804106302939,7.13813102545408e-76,1
"12105",203,"Steppic","mod1",-0.0362216796640999,0.00319048996182645,-11.3530147712373,1.25888729556404e-19,33.1016995459323,0.398672000466506,83.0299080627643,2.39476734132413e-93,1
"12368",205,"Steppic","mod1",-0.0611573682515688,0.00776954561823155,-7.87142147773231,1.25522005482102e-11,27.9822711670643,0.772927933066478,36.202949809368,3.35246863142085e-52,1
"12106",210,"Steppic","mod1",-0.0195563493624155,0.00390101449032133,-5.01314450662414,2.66512498471401e-06,33.98729323613,0.520405133972442,65.3092965795563,1.29756090356014e-77,1
"11019",211,"Steppic","mod1",-0.0375308817136894,0.00807948756690287,-4.64520570183589,1.94907000309875e-05,19.6747024899254,0.488276473851226,40.2941848390593,1.24652849975739e-44,1
"12107",211,"Steppic","mod1",-0.0292476127308048,0.00395168533932158,-7.40130101953562,4.11798148967894e-11,33.2083877412649,0.493201292133413,67.3323210440451,9.72319972925637e-86,1
"12369",213,"Steppic","mod1",-0.0622895649582582,0.00401015431596657,-15.5329595946595,4.65630548168664e-28,32.2782615835746,0.475698221061631,67.854492942055,1.47241852895458e-83,1
"11407",223,"Steppic","mod1",-0.0669196357849567,0.00517921644874359,-12.9208030688099,1.70015282921718e-19,23.9882150221008,0.415409594580961,57.7459339770391,6.2710776511603e-57,1
"11801",224,"Steppic","mod1",-0.0547651432882749,0.00966414737464897,-5.66683652113326,2.48273494596216e-07,25.6997181546564,0.862534249571788,29.7955914996016,1.14095438820594e-43,1
