Site;spec_ID;nest_ID;Taxon;Genus.Species;cells;cells.para;P1.Species.Genus;P1.cells;P2.Species.Genus;P2.cells;P3.Species.Genus;P3.cells
12;1368;1;bee;Osmia.rufa;3;1;Cacoxenus.indagator;1;;;;
12;1048;9;bee;Osmia.rufa;2;;;;;;;
12;1049;9;bee;Osmia.rufa;3;;;;;;;
12;1183;5;bee;Osmia.rufa;5;;;;;;;
12;1222;7;bee;Osmia.rufa;3;;;;;;;
12;1226;7;bee;Osmia.rufa;3;;;;;;;
12;1228;7;bee;Osmia.rufa;6;;;;;;;
12;1229;7;bee;Osmia.rufa;6;;;;;;;
12;1361;1;bee;Osmia.rufa;5;;;;;;;
12;1367;1;bee;Osmia.rufa;4;;;;;;;
12;1560;8;bee;Osmia.rufa;3;;;;;;;
12;1561;8;bee;Osmia.rufa;2;;;;;;;
12;1687;6;bee;Osmia.rufa;6;;;;;;;
12;1692;6;bee;Osmia.rufa;3;;;;;;;
12;1694;6;bee;Osmia.rufa;5;;;;;;;
12;1695;6;bee;Osmia.rufa;10;;;;;;;
12;1548;8;wasp;Passaloecus.corniger;1;;;;;;;
12;1550;8;wasp;Passaloecus.corniger;1;;;;;;;
12;1557;8;wasp;Passaloecus.corniger;2;;;;;;;
12;1559;8;wasp;Passaloecus.corniger;1;;;;;;;
12;1244;2;wasp;Passaloecus.gracilis;10;;;;;;;
12;1245;2;wasp;Passaloecus.gracilis;2;;;;;;;
12;1688;6;wasp;Passaloecus.insignis;2;;;;;;;
12;1689;6;wasp;Passaloecus.insignis;3;;;;;;;
12;1555;8;wasp;Passaloecus.spec;1;;;;;;;
12;1242;3;wasp;Pompilidae/Sphecidae.spec;1;;;;;;;
12;1233;10;wasp;Trypoxylon.clavicerum;1;;;;;;;
12;1546;8;wasp;Trypoxylon.spec;8;8;Melittobia.spec;8;;;;
12;1542;8;wasp;Trypoxylon.spec;3;3;;3;;;;
12;1552;8;wasp;Trypoxylon.spec;2;2;Trichrysis.cyanea;1;Melittobia.spec;1;;
12;1047;9;wasp;Trypoxylon.spec;2;1;Melittobia.spec;1;;;;
12;1543;8;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
12;1553;8;wasp;Trypoxylon.spec;2;1;Trichrysis.cyanea;1;;;;
12;1554;8;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
12;1230;7;wasp;Trypoxylon.spec;1;;;;;;;
12;1544;8;wasp;Trypoxylon.spec;2;;;;;;;
13;3402;8;wasp;Ancistrocerus.nigricornis;13;;;;;;;
13;3428;6;bee;Chelostoma.rapunculi;6;;;;;;;
13;3294;3;bee;Chelostoma.spec;3;3;Melittobia.spec;3;;;;
13;3395;5;wasp;Eumenidae.spec;5;2;Chrysis.ignita.agg.;2;;;;
13;3409;10;wasp;Eumenidae.spec;2;2;Chrysis.ignita.agg.;2;Melittobia.spec;2;;
13;3406;10;wasp;Eumenidae.spec;3;1;Chrysis.ignita.agg.;1;Melittobia.spec;3;;
13;3420;9;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
13;3381;2;wasp;Eumenidae.spec;7;;;;;;;
13;3412;10;wasp;Eumenidae.spec;1;;;;;;;
13;3421;9;wasp;Eumenidae.spec;2;;;;;;;
13;3422;9;wasp;Eumenidae.spec;2;;;;;;;
13;3430;6;wasp;Eumenidae.spec;11;;;;;;;
13;3431;6;wasp;Eumenidae.spec;5;;;;;;;
13;3452;7;wasp;Eumenidae.spec;10;;;;;;;
13;3460;1;wasp;Eumenidae.spec;4;;;;;;;
13;3405;10;bee;Hylaeus.communis;2;;;;;;;
13;3410;10;bee;Hylaeus.communis;7;;;;;;;
13;3416;10;bee;Hylaeus.communis;4;;;;;;;
13;3427;6;bee;Hylaeus.communis;1;;;;;;;
13;3448;7;bee;Hylaeus.communis;5;;;;;;;
13;3424;9;bee;Megachile.spec;1;;;;;;;
13;3423;9;bee;Megachile.versicolor;5;1;Coelioxys.mandibularis;1;;;;
13;3380;2;bee;Megachile.versicolor;3;;;;;;;
13;3403;8;wasp;Nitela.spinolae;1;;;;;;;
13;3404;8;wasp;Nitela.spinolae;2;;;;;;;
13;3408;10;wasp;Nitela.spinolae;1;;;;;;;
13;3417;10;wasp;Nitela.spinolae;1;;;;;;;
13;3289;3;bee;Osmia.leaiana;5;;;;;;;
13;3290;3;bee;Osmia.leaiana;8;;;;;;;
13;3291;3;bee;Osmia.leaiana;6;;;;;;;
13;3292;3;bee;Osmia.leaiana;4;;;;;;;
13;3296;3;bee;Osmia.leaiana;8;;;;;;;
13;3297;3;bee;Osmia.leaiana;11;;;;;;;
13;3298;3;bee;Osmia.leaiana;2;;;;;;;
13;3396;5;bee;Osmia.leaiana;12;;;;;;;
13;3398;5;bee;Osmia.leaiana;4;;;;;;;
13;3399;5;bee;Osmia.leaiana;10;;;;;;;
13;3429;6;bee;Osmia.leaiana;3;;;;;;;
13;3449;7;bee;Osmia.leaiana;4;;;;;;;
13;3454;1;bee;Osmia.leaiana;11;;;;;;;
13;3456;1;bee;Osmia.leaiana;3;;;;;;;
13;3458;1;bee;Osmia.leaiana;3;;;;;;;
13;3462;1;bee;Osmia.leaiana;11;;;;;;;
13;3464;1;bee;Osmia.leaiana;7;;;;;;;
13;3466;1;bee;Osmia.leaiana;8;;;;;;;
13;3293;3;bee;Osmia.rufa;6;;;;;;;
13;3379;2;bee;Osmia.rufa;9;;;;;;;
13;3382;2;bee;Osmia.rufa;3;;;;;;;
13;3383;2;bee;Osmia.rufa;9;;;;;;;
13;3384;2;bee;Osmia.rufa;8;;;;;;;
13;3385;2;bee;Osmia.rufa;3;;;;;;;
13;3386;2;bee;Osmia.rufa;2;;;;;;;
13;3411;10;bee;Osmia.rufa;6;;;;;;;
13;3418;10;bee;Osmia.rufa;3;;;;;;;
13;3419;10;bee;Osmia.rufa;2;;;;;;;
13;3450;7;bee;Osmia.rufa;5;;;;;;;
13;3451;7;bee;Osmia.rufa;4;;;;;;;
13;3453;1;bee;Osmia.rufa;5;;;;;;;
13;3455;1;bee;Osmia.rufa;8;;;;;;;
13;3457;1;bee;Osmia.rufa;4;;;;;;;
13;3459;1;bee;Osmia.rufa;7;;;;;;;
13;3461;1;bee;Osmia.rufa;1;;;;;;;
13;3463;1;bee;Osmia.rufa;5;;;;;;;
13;3465;1;bee;Osmia.rufa;3;;;;;;;
13;3476;4;bee;Osmia.rufa;9;;;;;;;
13;3477;4;bee;Osmia.rufa;5;;;;;;;
13;3299;3;bee;Osmia.spec;1;1;Melittobia.spec;1;;;;
13;3295;3;bee;Osmia.spec;1;;;;;;;
13;3400;5;bee;Osmia.spec;1;;;;;;;
13;3478;4;bee;Osmia.spec;2;;;;;;;
13;3407;10;wasp;Trypoxylon.clavicerum;2;1;Trichrysis.cyanea;1;;;;
13;3415;10;wasp;Trypoxylon.clavicerum;2;;;;;;;
13;3413;10;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
13;3414;10;wasp;Trypoxylon.spec;1;;;;;;;
14;2045;8;wasp;Ancistrocerus.antilope;5;1;Chrysis.ignita.agg.;1;;;;
14;2079;10;wasp;Ancistrocerus.antilope;3;1;Melittobia.spec;1;;;;
14;2043;8;wasp;Ancistrocerus.antilope;6;;;;;;;
14;2044;8;wasp;Ancistrocerus.antilope;4;;;;;;;
14;2046;8;wasp;Ancistrocerus.antilope;2;;;;;;;
14;2083;10;wasp;Ancistrocerus.antilope;2;;;;;;;
14;2049;8;wasp;Ancistrocerus.nigricornis;5;1;Chrysis.ignita.agg.;1;;;;
14;2152;9;wasp;Ancistrocerus.trifasciatus;2;;;;;;;
14;2048;8;bee;Chelostoma.rapunculi;7;;;;;;;
14;2264;4;bee;Chelostoma.rapunculi;2;;;;;;;
14;2267;4;bee;Chelostoma.rapunculi;4;;;;;;;
14;1238;6;wasp;Crossocerus.spec;3;3;Melittobia.spec;3;;;;
14;2036;5;wasp;Eumenidae.spec;3;3;Chrysis.ignita.agg.;3;;;;
14;2271;4;wasp;Eumenidae.spec;2;2;Melittobia.spec;2;;;;
14;2036;5;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
14;2082;10;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
14;2084;10;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
14;2128;1;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;;;;
14;2140;7;wasp;Eumenidae.spec;2;1;Chrysis.ignita.agg.;1;;;;
14;2136;7;wasp;Eumenidae.spec;2;;;;;;;
14;2024;5;bee;Hylaeus.communis;1;1;Trichrysis.cyanea;1;;;;
14;1252;3;bee;Hylaeus.communis;5;;;;;;;
14;1253;3;bee;Hylaeus.communis;17;;;;;;;
14;2156;9;bee;Hylaeus.communis;7;;;;;;;
14;2244;2;bee;Hylaeus.difformis;4;;;;;;;
14;2025;5;bee;Hylaeus.spec;1;1;Gasteruption.assector;1;;;;
14;1251;3;bee;Hylaeus.spec;1;;;;;;;
14;2134;7;bee;Hylaeus.spec;1;;;;;;;
14;2137;7;bee;Hylaeus.spec;3;;;;;;;
14;2265;4;bee;Megachile.spec;8;8;Melittobia.spec;8;;;;
14;2022;5;wasp;Nitela.spinolae;1;1;Melittobia.spec;1;;;;
14;2023;5;wasp;Nitela.spinolae;1;;;;;;;
14;2031;5;bee;Osmia.rufa;5;1;Cacoxenus.indagator;1;;;;
14;2246;2;bee;Osmia.rufa;4;1;Cacoxenus.indagator;1;;;;
14;2257;2;bee;Osmia.rufa;5;1;Cacoxenus.indagator;1;;;;
14;1240;6;bee;Osmia.rufa;6;;Cacoxenus.indagator;1;;;;
14;2026;5;bee;Osmia.rufa;2;;;;;;;
14;2027;5;bee;Osmia.rufa;3;;;;;;;
14;2029;5;bee;Osmia.rufa;4;;;;;;;
14;2030;5;bee;Osmia.rufa;6;;;;;;;
14;2032;5;bee;Osmia.rufa;5;;;;;;;
14;2033;5;bee;Osmia.rufa;4;;;;;;;
14;2034;5;bee;Osmia.rufa;7;;Cacoxenus.indagator;1;;;;
14;2035;5;bee;Osmia.rufa;4;;;;;;;
14;2047;8;bee;Osmia.rufa;6;;;;;;;
14;2050;8;bee;Osmia.rufa;4;;;;;;;
14;2077;10;bee;Osmia.rufa;1;;;;;;;
14;2078;10;bee;Osmia.rufa;4;;;;;;;
14;2122;1;bee;Osmia.rufa;4;;;;;;;
14;2123;1;bee;Osmia.rufa;5;;;;;;;
14;2124;1;bee;Osmia.rufa;7;;;;;;;
14;2125;1;bee;Osmia.rufa;5;;;;;;;
14;2126;1;bee;Osmia.rufa;4;;;;;;;
14;2127;1;bee;Osmia.rufa;8;;;;;;;
14;2129;1;bee;Osmia.rufa;8;;;;;;;
14;2130;1;bee;Osmia.rufa;4;;;;;;;
14;2131;1;bee;Osmia.rufa;6;;;;;;;
14;2133;1;bee;Osmia.rufa;6;;;;;;;
14;2138;7;bee;Osmia.rufa;6;;;;;;;
14;2154;9;bee;Osmia.rufa;6;;;;;;;
14;2247;2;bee;Osmia.rufa;5;;;;;;;
14;2248;2;bee;Osmia.rufa;2;;;;;;;
14;2249;2;bee;Osmia.rufa;4;;;;;;;
14;2250;2;bee;Osmia.rufa;3;;;;;;;
14;2251;2;bee;Osmia.rufa;3;;;;;;;
14;2253;2;bee;Osmia.rufa;7;;;;;;;
14;2254;2;bee;Osmia.rufa;2;;;;;;;
14;2255;2;bee;Osmia.rufa;6;;;;;;;
14;2256;2;bee;Osmia.rufa;4;;;;;;;
14;2258;2;bee;Osmia.rufa;9;;;;;;;
14;2266;4;bee;Osmia.rufa;4;;;;;;;
14;1249;3;bee;Osmia.spec;5;;;;;;;
14;1250;3;bee;Osmia.spec;6;;;;;;;
14;2243;2;wasp;Passaloecus.corniger;2;;;;;;;
14;2264;4;wasp;Passaloecus.corniger;1;;;;;;;
14;2269;4;wasp;Passaloecus.corniger;5;;;;;;;
14;2270;4;wasp;Passaloecus.corniger;4;;;;;;;
14;2040;8;wasp;Passaloecus.eremita;3;;;;;;;
14;2041;8;wasp;Passaloecus.gracilis;5;2;Pseudomalus.auratus;2;;;;
14;2153;9;wasp;Passaloecus.gracilis;3;1;Pseudomalus.auratus;1;;;;
14;2040;8;wasp;Passaloecus.gracilis;1;;;;;;;
14;2042;8;wasp;Passaloecus.spec;2;1;Melittobia.spec;1;;;;
14;2242;2;wasp;Passaloecus.spec;2;;;;;;;
14;2245;2;wasp;Passaloecus.spec;3;;;;;;;
14;1239;6;wasp;Psenulus.pallipes;11;1;Omalus.aeneus;1;;;;
14;2081;10;wasp;Psenulus.pallipes;3;;;;;;;
14;2132;1;wasp;Symmorphus.gracilis;4;2;Chrysis.ignita.agg.;2;;;;
14;2080;10;wasp;Trypoxylon.clavicerum;3;;;;;;;
14;2252;2;wasp;Trypoxylon.clavicerum;4;;;;;;;
14;2155;9;wasp;Trypoxylon.figulus;2;2;Melittobia.spec;2;;;;
14;2028;5;wasp;Trypoxylon.figulus;3;;;;;;;
14;2268;4;wasp;Trypoxylon.figulus;6;;;;;;;
14;2135;7;wasp;Trypoxylon.spec;4;2;Trichrysis.cyanea;2;;;;
14;2139;7;wasp;Trypoxylon.spec;4;1;Trichrysis.cyanea;1;;;;
14;2243;2;wasp;Trypoxylon.spec;4;1;indet;1;;;;
15;265;7;wasp;Ancistrocerus.nigricornis;3;;;;;;;
15;268;7;wasp;Ancistrocerus.nigricornis;2;;;;;;;
15;301;9;wasp;Ancistrocerus.trifasciatus;3;1;Chrysis.ignita.agg.;1;;;;
15;302;9;wasp;Ancistrocerus.trifasciatus;1;1;Chrysis.ignita.agg.;1;;;;
15;304;9;wasp;Ancistrocerus.trifasciatus;5;;;;;;;
15;2294;2;wasp;Ancistrocerus.trifasciatus;2;;;;;;;
15;2418;3;wasp;Ancistrocerus.trifasciatus;1;;;;;;;
15;305;9;bee;Chelostoma.florisomne;1;1;Sapyga.clavicornis;2;;;;
15;303;9;bee;Chelostoma.florisomne;3;;;;;;;
15;233;4;bee;Chelostoma.spec;4;1;Melittobia.spec;1;;;;
15;2263;1;wasp;Crossocerus.cetratus;2;;;;;;;
15;266;7;wasp;Dipogon.subintermedius;3;;;;;;;
15;2293;2;wasp;Discoelius.zonalis;1;1;Melittobia.spec;1;;;;
15;262;7;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
15;281;6;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;Melittobia.spec;1;;
15;288;6;wasp;Eumenidae.spec;1;1;Melittobia.spec;1;;;;
15;2282;10;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
15;2262;1;wasp;Eumenidae.spec;13;;;;;;;
15;253;5;bee;Hylaeus.communis;3;;;;;;;
15;258;5;bee;Megachile.versicolor;6;;;;;;;
15;237;4;bee;Osmia.rufa;6;2;Cacoxenus.indagator;2;;;;
15;2286;10;bee;Osmia.rufa;1;2;Cacoxenus.indagator;2;;;;
15;251;5;bee;Osmia.rufa;8;1;Melittobia.spec;1;;;;
15;307;8;bee;Osmia.rufa;2;1;Cacoxenus.indagator;1;;;;
15;234;4;bee;Osmia.rufa;4;;;;;;;
15;239;4;bee;Osmia.rufa;5;;;;;;;
15;241;4;bee;Osmia.rufa;3;;;;;;;
15;242;4;bee;Osmia.rufa;3;;;;;;;
15;243;4;bee;Osmia.rufa;2;;;;;;;
15;244;4;bee;Osmia.rufa;5;;;;;;;
15;245;4;bee;Osmia.rufa;5;;;;;;;
15;246;4;bee;Osmia.rufa;9;;;;;;;
15;247;4;bee;Osmia.rufa;3;;;;;;;
15;248;4;bee;Osmia.rufa;3;;;;;;;
15;249;4;bee;Osmia.rufa;4;;;;;;;
15;254;5;bee;Osmia.rufa;1;;;;;;;
15;255;5;bee;Osmia.rufa;3;;;;;;;
15;256;5;bee;Osmia.rufa;5;;;;;;;
15;257;5;bee;Osmia.rufa;1;;;;;;;
15;259;5;bee;Osmia.rufa;1;;;;;;;
15;260;5;bee;Osmia.rufa;5;;;;;;;
15;261;5;bee;Osmia.rufa;6;;;;;;;
15;263;7;bee;Osmia.rufa;3;;;;;;;
15;264;7;bee;Osmia.rufa;6;;;;;;;
15;269;7;bee;Osmia.rufa;3;;;;;;;
15;270;7;bee;Osmia.rufa;3;;;;;;;
15;282;6;bee;Osmia.rufa;7;;;;;;;
15;283;6;bee;Osmia.rufa;3;;;;;;;
15;284;6;bee;Osmia.rufa;5;;;;;;;
15;285;6;bee;Osmia.rufa;6;;;;;;;
15;286;6;bee;Osmia.rufa;3;;;;;;;
15;287;6;bee;Osmia.rufa;2;;;;;;;
15;289;6;bee;Osmia.rufa;4;;;;;;;
15;306;8;bee;Osmia.rufa;7;;;;;;;
15;308;8;bee;Osmia.rufa;3;;;;;;;
15;309;8;bee;Osmia.rufa;1;;;;;;;
15;310;8;bee;Osmia.rufa;4;;;;;;;
15;2283;10;bee;Osmia.rufa;6;;;;;;;
15;2284;10;bee;Osmia.rufa;6;;;;;;;
15;2285;10;bee;Osmia.rufa;7;;;;;;;
15;2287;10;bee;Osmia.rufa;5;;;;;;;
15;2288;10;bee;Osmia.rufa;4;;;;;;;
15;2289;10;bee;Osmia.rufa;6;;;;;;;
15;2290;10;bee;Osmia.rufa;3;;;;;;;
15;2414;3;bee;Osmia.rufa;7;;;;;;;
15;2415;3;bee;Osmia.rufa;2;;;;;;;
15;2416;3;bee;Osmia.rufa;3;;;;;;;
15;2417;3;bee;Osmia.rufa;3;;;;;;;
15;2419;3;bee;Osmia.rufa;4;;;;;;;
15;2280;10;bee;Osmia.uncinata;4;;;;;;;
15;2281;10;bee;Osmia.uncinata;5;;;;;;;
15;235;4;wasp;Passaloecus.corniger;2;;;;;;;
15;236;4;wasp;Passaloecus.corniger;1;;;;;;;
15;238;4;wasp;Passaloecus.corniger;1;;;;;;;
15;231;4;wasp;Passaloecus.spec;1;1;Pseudomalus.auratus;1;;;;
15;232;4;wasp;Passaloecus.spec;1;;;;;;;
15;252;5;wasp;Passaloecus.spec;1;;;;;;;
15;240;4;wasp;Pemphredon.lugubris;2;;;;;;;
15;2259;1;wasp;Trypoxylon.spec;1;1;Trichrysis.cyanea;1;;;;
15;2260;1;wasp;Trypoxylon.spec;2;1;Melittobia.spec;1;;;;
15;267;7;wasp;Trypoxylon.spec;1;;;;;;;
15;2261;1;wasp;Trypoxylon.spec;2;;;;;;;
16;1164;5;wasp;Agenioideus.cinctellus;3;;;;;;;
16;1165;5;wasp;Agenioideus.cinctellus;3;;;;;;;
16;2782;7;wasp;Ancistrocerus.antilope;5;1;Chrysis.ignita.agg.;1;;;;
16;2780;7;wasp;Ancistrocerus.antilope;5;;;;;;;
16;2781;7;wasp;Ancistrocerus.antilope;7;;;;;;;
16;2784;7;wasp;Ancistrocerus.antilope;4;;;;;;;
16;2791;7;wasp;Ancistrocerus.antilope;3;;;;;;;
16;2795;7;wasp;Ancistrocerus.nigricornis;6;4;Chrysis.ignita.agg.;4;;;;
16;1197;4;wasp;Ancistrocerus.nigricornis;2;;;;;;;
16;2761;3;wasp;Ancistrocerus.nigricornis;3;;;;;;;
16;2767;3;wasp;Ancistrocerus.nigricornis;3;;;;;;;
16;1189;6;wasp;Ancistrocerus.trifasciatus;3;1;Megatoma.spec;1;;;;
16;1196;4;bee;Chelostoma.campanularum;4;;;;;;;
16;1203;4;bee;Chelostoma.campanularum;3;;;;;;;
16;2762;3;bee;Chelostoma.campanularum;3;;;;;;;
16;2772;3;bee;Chelostoma.campanularum;4;;;;;;;
16;2775;3;bee;Chelostoma.campanularum;7;;;;;;;
16;2794;7;bee;Chelostoma.campanularum;4;;;;;;;
16;1079;10;bee;Chelostoma.rapunculi;3;;;;;;;
16;1080;10;bee;Chelostoma.rapunculi;4;;;;;;;
16;1207;4;bee;Chelostoma.rapunculi;2;;;;;;;
16;2777;7;bee;Chelostoma.rapunculi;5;;;;;;;
16;2778;7;bee;Chelostoma.rapunculi;5;;;;;;;
16;1208;4;bee;Chelostoma.spec;5;;;;;;;
16;1176;1;wasp;Crossocerus.cetratus;2;;;;;;;
16;1157;5;wasp;Dipogon.subintermedius;1;1;Trichrysis.cyanea;1;;;;
16;1153;5;wasp;Dipogon.subintermedius;1;;;;;;;
16;1164;5;wasp;Dipogon.subintermedius;7;;;;;;;
16;1199;4;wasp;Dipogon.subintermedius;1;;;;;;;
16;1359;8;wasp;Eumenidae.spec;3;2;Chrysis.ignita.agg.;1;Melittobia.spec;1;;
16;1708;2;wasp;Eumenidae.spec;2;2;Chrysis.ignita.agg.;2;Melittobia.spec;2;;
16;1081;10;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
16;1166;1;wasp;Eumenidae.spec;1;1;Melittobia.spec;1;;;;
16;1360;8;wasp;Eumenidae.spec;1;1;Chrysis.ignita.agg.;1;;;;
16;1105;9;wasp;Eumenidae.spec;6;;;;;;;
16;1167;1;wasp;Eumenidae.spec;2;;;;;;;
16;1171;1;wasp;Eumenidae.spec;2;;;;;;;
16;1193;6;wasp;Eumenidae.spec;1;;;;;;;
16;1211;4;wasp;Eumenidae.spec;1;;;;;;;
16;1357;8;wasp;Eumenidae.spec;1;;;;;;;
16;2783;7;wasp;Eumenidae.spec;1;;;;;;;
16;2785;7;wasp;Eumenidae.spec;2;;;;;;;
16;1201;4;bee;Hylaeus.communis;7;;;;;;;
16;1204;4;bee;Hylaeus.communis;5;;;;;;;
16;1076;10;bee;Hylaeus.difformis;3;;;;;;;
16;1706;2;bee;Hylaeus.spec;2;2;Melittobia.spec;1;Gasteruption.spec;1;;
16;1147;5;bee;Hylaeus.spec;3;;;;;;;
16;1163;5;bee;Megachile.spec;1;1;Coelioxys.mandibularis;1;;;;
16;1175;1;bee;Megachile.spec;1;1;Melittobia.spec;1;;;;
16;1162;5;bee;Megachile.versicolor;9;4;Coelioxys.mandibularis;4;;;;
16;1155;5;bee;Megachile.versicolor;9;3;Coelioxys.mandibularis;2;Ichneumonidae.spec;1;;
16;2787;7;bee;Megachile.versicolor;7;3;Coelioxys.mandibularis;3;;;;
16;1145;5;bee;Megachile.versicolor;4;2;Coelioxys.mandibularis;2;;;;
16;1709;2;bee;Megachile.versicolor;7;2;Melittobia.spec;2;;;;
16;1161;5;bee;Megachile.versicolor;9;1;Trichrysis.cyanea;1;;;;
16;1146;5;bee;Megachile.versicolor;2;;;;;;;
16;1154;5;bee;Megachile.versicolor;11;;;;;;;
16;1172;1;bee;Megachile.versicolor;12;;;;;;;
16;1173;1;bee;Megachile.versicolor;3;;;;;;;
16;2770;3;bee;Megachile.versicolor;2;;;;;;;
16;2790;7;bee;Megachile.versicolor;12;;;;;;;
16;2771;3;bee;Osmia.rufa;3;3;Cacoxenus.indagator;3;;;;
16;2770;3;bee;Osmia.rufa;3;2;Cacoxenus.indagator;2;;;;
16;1077;10;bee;Osmia.rufa;7;;;;;;;
16;1078;10;bee;Osmia.rufa;10;;;;;;;
16;1096;9;bee;Osmia.rufa;1;;;;;;;
16;1097;9;bee;Osmia.rufa;3;;;;;;;
16;1098;9;bee;Osmia.rufa;4;;;;;;;
16;1099;9;bee;Osmia.rufa;3;;;;;;;
16;1100;9;bee;Osmia.rufa;4;;;;;;;
16;1101;9;bee;Osmia.rufa;7;;;;;;;
16;1102;9;bee;Osmia.rufa;9;;;;;;;
16;1103;9;bee;Osmia.rufa;6;;;;;;;
16;1188;6;bee;Osmia.rufa;3;;;;;;;
16;1190;6;bee;Osmia.rufa;3;;;;;;;
16;1191;6;bee;Osmia.rufa;5;;;;;;;
16;1192;6;bee;Osmia.rufa;2;;;;;;;
16;1194;4;bee;Osmia.rufa;2;;;;;;;
16;1200;4;bee;Osmia.rufa;8;;;;;;;
16;1210;4;bee;Osmia.rufa;6;;;;;;;
16;2763;3;bee;Osmia.rufa;4;;;;;;;
16;2769;3;bee;Osmia.rufa;9;;;;;;;
16;1106;9;wasp;Passaloecus.brevilabris;2;;;;;;;
16;1148;5;wasp;Passaloecus.corniger;1;;;;;;;
16;2788;7;wasp;Passaloecus.corniger;2;;;;;;;
16;2789;7;wasp;Passaloecus.corniger;1;;;;;;;
16;1205;4;wasp;Passaloecus.spec;1;;;;;;;
16;1704;2;wasp;Pemphredon.lugens;2;;;;;;;
16;1710;2;wasp;Pemphredon.lugens;4;;;;;;;
16;1082;10;wasp;Symmorphus.gracilis;3;;;;;;;
16;1083;10;wasp;Symmorphus.gracilis;2;;;;;;;
16;1159;5;wasp;Symmorphus.gracilis;1;;;;;;;
16;2779;7;wasp;Symmorphus.gracilis;4;;;;;;;
16;2796;7;wasp;Symmorphus.gracilis;2;;;;;;;
16;1198;4;wasp;Trypoxylon.clavicerum;1;1;Trichrysis.cyanea;1;;;;
16;1104;9;wasp;Trypoxylon.clavicerum;4;;;;;;;
16;1106;9;wasp;Trypoxylon.clavicerum;1;;;;;;;
16;1107;9;wasp;Trypoxylon.clavicerum;1;;;;;;;
16;1144;5;wasp;Trypoxylon.clavicerum;2;;;;;;;
16;1151;5;wasp;Trypoxylon.clavicerum;1;;;;;;;
16;1158;5;wasp;Trypoxylon.clavicerum;2;;;;;;;
16;1195;4;wasp;Trypoxylon.clavicerum;3;;;;;;;
16;1202;4;wasp;Trypoxylon.clavicerum;2;;;;;;;
16;1209;4;wasp;Trypoxylon.clavicerum;3;;;;;;;
16;1212;4;wasp;Trypoxylon.clavicerum;2;;;;;;;
16;2766;3;wasp;Trypoxylon.clavicerum;1;;;;;;;
16;2773;3;wasp;Trypoxylon.minus;5;3;Trichrysis.cyanea;3;;;;
16;2792;7;wasp;Trypoxylon.minus;2;1;Trichrysis.cyanea;1;;;;
16;1170;1;wasp;Trypoxylon.minus;1;;;;;;;
16;1174;1;wasp;Trypoxylon.minus;3;;;;;;;
16;1358;8;wasp;Trypoxylon.minus;3;;;;;;;
16;2776;7;wasp;Trypoxylon.minus;3;;;;;;;
16;1703;2;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
16;1705;2;wasp;Trypoxylon.spec;3;3;Melittobia.spec;3;;;;
16;2764;3;wasp;Trypoxylon.spec;3;2;Trichrysis.cyanea;2;;;;
16;2765;3;wasp;Trypoxylon.spec;3;2;Ichneumonidae.spec;2;;;;
16;2797;7;wasp;Trypoxylon.spec;2;2;Melittobia.spec;2;;;;
16;1148;5;wasp;Trypoxylon.spec;2;1;Trichrysis.cyanea;1;;;;
16;1149;5;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
16;1152;5;wasp;Trypoxylon.spec;1;1;Ichneumonidae.spec;1;;;;
16;1160;5;wasp;Trypoxylon.spec;2;1;Ichneumonidae.spec;1;;;;
16;1707;2;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
16;2786;7;wasp;Trypoxylon.spec;1;1;Melittobia.spec;1;;;;
16;2793;7;wasp;Trypoxylon.spec;1;1;Trichrysis.cyanea;1;;;;
16;1150;5;wasp;Trypoxylon.spec;1;;;;;;;
16;1156;5;wasp;Trypoxylon.spec;1;;;;;;;
16;1168;1;wasp;Trypoxylon.spec;1;;;;;;;
16;1169;1;wasp;Trypoxylon.spec;1;;;;;;;
16;1206;4;wasp;Trypoxylon.spec;1;;;;;;;
16;2768;3;wasp;Trypoxylon.spec;2;;;;;;;
16;2774;3;wasp;Trypoxylon.spec;1;;;;;;;
17;1798;8;wasp;Ancistrocerus.antilope;5;;;;;;;
17;3193;7;wasp;Ancistrocerus.antilope;1;;;;;;;
17;3196;7;wasp;Ancistrocerus.antilope;1;;mites;1;;;;
17;3201;7;wasp;Ancistrocerus.antilope;3;;mites;2;;;;
17;3147;1;wasp;Ancistrocerus.nigricornis;2;2;Chrysis.ignita.agg.;2;;;;
