"","s_type","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"147",1,8,14,"mod2",NA,NA,NA,NA,64.2824866830768,5.63533844231596,11.407032131447,6.03488307462697e-11,0.8
"166",1,9,14,"mod2",NA,NA,NA,NA,39.1328096663121,0.985327575535824,39.7155328216928,7.77837507585749e-27,0.8
"185",1,10,14,"mod2",NA,NA,NA,NA,36.9487331733197,0.96027021737141,38.4774332317221,9.01960247761525e-24,0.8
"223",1,12,14,"mod2",NA,NA,NA,NA,66.950343888254,5.7092790725744,11.7265845717479,1.17537395087606e-11,0.8
"242",1,13,14,"mod2",NA,NA,NA,NA,36.8782703502863,1.29665804560828,28.4410145567609,1.15679793237093e-21,0.8
"261",1,14,14,"mod2",NA,NA,NA,NA,41.3730656804955,1.17081814064027,35.3368847341828,5.24690192449656e-26,0.8
"280",1,15,14,"mod2",NA,NA,NA,NA,40.2828666215745,1.11302799768806,36.1921413524626,4.66853691190069e-25,0.8
"318",1,17,14,"mod2",NA,NA,NA,NA,36.914556330456,1.15874975347063,31.8572290694272,2.31101801779074e-22,0.8
"337",1,18,14,"mod2",NA,NA,NA,NA,40.5654832530335,1.35868172738415,29.8565016629271,3.2409858606606e-22,0.8
"356",1,19,14,"mod2",NA,NA,NA,NA,39.6958133872927,1.41117993914736,28.1295193377516,6.92170685353802e-20,0.8
"375",1,20,14,"mod2",NA,NA,NA,NA,38.8894607682932,1.28263406122997,30.3199969062108,3.08589198233219e-21,0.8
"394",1,21,14,"mod2",NA,NA,NA,NA,39.3248406656048,1.0910013728313,36.0447215236324,1.22694714010456e-25,0.8
"413",1,22,14,"mod2",NA,NA,NA,NA,40.1905811789177,1.11560565892338,36.0257953672482,2.97820552178741e-26,0.8
"432",1,23,14,"mod2",NA,NA,NA,NA,40.9174278249694,1.14746949754076,35.6588370433053,1.66529635513668e-25,0.8
"451",1,24,14,"mod2",NA,NA,NA,NA,40.1741518206731,0.926633731461717,43.3549421488255,1.67829958910963e-26,0.8
"470",1,25,14,"mod2",NA,NA,NA,NA,39.1813488416346,1.08312576262283,36.1743300674112,1.10808192768566e-25,0.8
"489",1,26,14,"mod2",NA,NA,NA,NA,37.3546954942,1.00938220221587,37.0074837977095,5.80329146610349e-26,0.8
"508",1,27,14,"mod2",NA,NA,NA,NA,39.0643958448452,1.01384281264931,38.5310181790059,4.13058451536029e-27,0.8
"527",1,28,14,"mod2",NA,NA,NA,NA,40.1388322506246,0.952325151011518,42.1482433893412,5.1037792155985e-24,0.8
"546",1,29,14,"mod2",NA,NA,NA,NA,36.4781501252952,0.887007230563999,41.1249749363382,6.05963944465919e-28,0.8
"565",1,30,14,"mod2",NA,NA,NA,NA,34.4802556029805,0.944129272059349,36.5206933238831,1.99540459101859e-26,0.8
"603",1,32,14,"mod2",NA,NA,NA,NA,37.1466213801175,1.00031680194913,37.1348569850439,1.22265681508438e-26,0.8
"641",1,34,14,"mod2",NA,NA,NA,NA,38.1779960520251,1.06877461545672,35.7212788364275,3.8204201958412e-26,0.8
"660",1,35,14,"mod2",NA,NA,NA,NA,40.6875860724821,1.06555607648791,38.1843686787365,2.89475484634073e-28,0.8
"679",1,36,14,"mod2",NA,NA,NA,NA,39.7684817581105,1.28011142229162,31.0664220829451,1.14180004358236e-22,0.8
"698",1,37,14,"mod2",NA,NA,NA,NA,38.0146947844642,1.08116996602373,35.1607018129375,2.48195850975233e-25,0.8
"717",1,38,14,"mod2",NA,NA,NA,NA,36.1041185607828,0.911514557691921,39.6089324697165,4.06958863105519e-28,0.8
"736",1,39,14,"mod2",NA,NA,NA,NA,41.0216584501871,1.32703053756095,30.9123696019716,3.47730324552432e-23,0.8
"755",1,40,14,"mod2",NA,NA,NA,NA,66.2402177913804,5.14192562283583,12.8823757187775,4.81172602770567e-13,0.8
"774",1,41,14,"mod2",NA,NA,NA,NA,38.3657485667907,1.15805620021157,33.1294358251194,5.25581142426262e-24,0.8
"812",1,43,14,"mod2",NA,NA,NA,NA,40.1986496106486,1.32710419760682,30.2904999344732,8.29526947214305e-22,0.8
"831",1,44,14,"mod2",NA,NA,NA,NA,38.701442488284,1.24527700830114,31.0785810950467,1.68950108475853e-21,0.8
"850",1,45,14,"mod2",NA,NA,NA,NA,39.6924810160866,1.22626179403311,32.3686844108061,3.8746953324362e-23,0.8
"869",1,46,14,"mod2",NA,NA,NA,NA,37.3181297597754,1.01435991714659,36.7898308371173,6.86224350691315e-26,0.8
"888",1,47,14,"mod2",NA,NA,NA,NA,37.6227252909919,1.42342404497582,26.4311435680651,1.0285935216885e-18,0.8
"907",1,48,14,"mod2",NA,NA,NA,NA,41.1316853586101,1.18050070573616,34.8425758313803,3.21146977084563e-25,0.8
"926",1,49,14,"mod2",NA,NA,NA,NA,39.4210434956073,1.16500255110905,33.8377314779952,7.35700686530016e-25,0.8
"945",1,50,14,"mod2",NA,NA,NA,NA,40.6192790552853,1.38892470228953,29.2451268152462,7.42883966762997e-21,0.8
"964",1,51,14,"mod2",NA,NA,NA,NA,41.0541083125831,1.22212752766505,33.5923276280499,9.03997202655136e-25,0.8
"983",1,52,14,"mod2",NA,NA,NA,NA,40.6488938375929,1.14643204252195,35.4568716940015,8.1962741457405e-25,0.8
"1021",1,54,14,"mod2",NA,NA,NA,NA,68.9149160851695,5.41342545040985,12.7303713178413,1.25703331286828e-13,0.8
"1040",1,55,14,"mod2",NA,NA,NA,NA,39.1271331139518,1.32623242147306,29.5024706683711,1.61571195505399e-21,0.8
"1078",1,57,14,"mod2",NA,NA,NA,NA,37.2825482188452,0.948571575567776,39.3038851037987,2.66771620732527e-23,0.8
"1097",1,58,14,"mod2",NA,NA,NA,NA,40.6522572698519,1.07451677561865,37.8330596527417,1.64051593452661e-27,0.8
"1116",1,59,14,"mod2",NA,NA,NA,NA,41.6178822783909,1.59920564718071,26.0240966205693,1.45363194486408e-18,0.8
"1173",1,62,14,"mod2",NA,NA,NA,NA,39.5188810925768,1.12463147958485,35.1394050495235,6.18372137339092e-26,0.8
"1192",1,63,14,"mod2",NA,NA,NA,NA,39.7570961482793,1.15329460713761,34.4726281578246,4.34586636693165e-25,0.8
"1230",1,65,14,"mod2",NA,NA,NA,NA,38.6691100921368,1.06399143697907,36.3434410731048,1.35921825546548e-27,0.8
"1268",1,67,14,"mod2",NA,NA,NA,NA,39.9277629791601,1.18048947489319,33.8230571541289,2.98271276853829e-24,0.8
"1306",1,69,14,"mod2",NA,NA,NA,NA,38.2690663642899,1.11896808393669,34.2003198425946,5.44049332141359e-25,0.8
"1325",1,70,14,"mod2",NA,NA,NA,NA,37.0466093342694,1.06339674299107,34.8379939833807,1.32785878656964e-24,0.8
"1344",1,71,14,"mod2",NA,NA,NA,NA,40.4862893865553,1.26433598856208,32.0217804071211,5.14622424966476e-23,0.8
"1363",1,72,14,"mod2",NA,NA,NA,NA,39.3457646963993,1.07191625892315,36.7060060605166,3.17075038073246e-25,0.8
"1382",1,73,14,"mod2",NA,NA,NA,NA,38.8641309066377,1.07014391244838,36.3167331557497,2.35198500240336e-26,0.8
"1420",1,75,14,"mod2",NA,NA,NA,NA,38.9860062220435,1.17884907835785,33.0712446043997,5.51445758497668e-24,0.8
"1439",1,76,14,"mod2",NA,NA,NA,NA,41.7363920990584,1.21241557650215,34.4241635524588,4.52257997289569e-25,0.8
"1477",1,78,14,"mod2",NA,NA,NA,NA,37.510158781575,1.06623851349461,35.1798948423229,5.97847369133395e-26,0.8
"1515",1,80,14,"mod2",NA,NA,NA,NA,35.6831962933233,1.05368082626443,33.8652800771078,1.17636915422637e-23,0.8
"1534",1,81,14,"mod2",NA,NA,NA,NA,35.7914289727095,1.53556955692163,23.3082433885059,5.40732139062928e-18,0.8
"1553",1,82,14,"mod2",NA,NA,NA,NA,38.0396509855582,1.15683448963906,32.8825353378138,6.44764349381973e-24,0.8
"1572",1,83,14,"mod2",NA,NA,NA,NA,39.2194733102394,1.06711290549938,36.7528807009281,7.06097582662568e-26,0.8
"1629",1,86,14,"mod2",NA,NA,NA,NA,41.1652932047169,1.32928215787125,30.9680626953123,4.73729373276548e-22,0.8
"1648",1,87,14,"mod2",NA,NA,NA,NA,39.9729547963668,1.3388186103617,29.8568861285604,8.94691346529996e-23,0.8
"1667",1,88,14,"mod2",NA,NA,NA,NA,40.4174599559076,1.24623622917141,32.4316201132913,1.46826088352601e-22,0.8
"1686",1,89,14,"mod2",NA,NA,NA,NA,38.796286967194,1.12198666844796,34.5782067275905,1.62994146035668e-24,0.8
"1705",1,90,14,"mod2",NA,NA,NA,NA,35.8997721736133,1.0410042806718,34.4857104242124,1.75396814856355e-24,0.8
"1724",1,91,14,"mod2",NA,NA,NA,NA,34.4243870240853,0.850786867018563,40.461822294836,9.78630966253264e-28,0.8
"1743",1,92,14,"mod2",NA,NA,NA,NA,37.8342558554109,1.06501926239382,35.5244803463663,3.32324705116327e-24,0.8
"1762",1,93,14,"mod2",NA,NA,NA,NA,36.09191152771,1.06698605412523,33.8260386704866,5.03586157990471e-23,0.8
"1781",1,94,14,"mod2",NA,NA,NA,NA,39.7476817877344,1.1024793756759,36.0529935205057,5.18886130584278e-25,0.8
"1800",1,95,14,"mod2",NA,NA,NA,NA,39.2898281900028,1.07829789076798,36.436896080748,3.88033699708931e-25,0.8
"1819",1,96,14,"mod2",NA,NA,NA,NA,39.3363656451727,1.41288202756936,27.8412244459254,8.80072632703241e-20,0.8
"1838",1,97,14,"mod2",NA,NA,NA,NA,38.4569167878392,1.08269719281196,35.5195497348245,1.86086863650194e-25,0.8
"1857",1,98,14,"mod2",NA,NA,NA,NA,38.6939891242238,1.02874883895963,37.6126685725886,7.3215863642436e-25,0.8
"1876",1,99,14,"mod2",NA,NA,NA,NA,39.5043702520846,0.957753538715761,41.2469060725743,5.55295603734074e-28,0.8
"1895",1,100,14,"mod2",NA,NA,NA,NA,67.7793755079001,5.26129904907207,12.882631242916,8.55720540436852e-13,0.8
"15",1,1,15,"mod2",NA,NA,NA,NA,40.7713535165444,1.10513692585516,36.8925809668293,8.50332952054874e-28,0.91
"34",1,2,15,"mod2",NA,NA,NA,NA,40.5676892088615,0.987824382137458,41.0677140010261,6.52326062143925e-30,0.91
"53",1,3,15,"mod2",NA,NA,NA,NA,37.1231709388634,1.07914008540156,34.4006968521139,1.87657923889488e-24,0.91
"72",1,4,15,"mod2",NA,NA,NA,NA,36.9249977849138,0.700528845480896,52.7101746389411,3.7904272293013e-27,0.91
"91",1,5,15,"mod2",NA,NA,NA,NA,40.7393096881067,1.27448605023718,31.965284893095,8.50246512629899e-22,0.91
"110",1,6,15,"mod2",NA,NA,NA,NA,37.0590334905785,1.28381133180702,28.8664171848492,3.78548070059104e-20,0.91
"129",1,7,15,"mod2",NA,NA,NA,NA,34.5188303423253,1.13814684523179,30.3289777474147,8.03297376255659e-22,0.91
"148",1,8,15,"mod2",NA,NA,NA,NA,37.7484690342101,1.27546712119844,29.5957993795568,2.11282366461453e-20,0.91
"186",1,10,15,"mod2",NA,NA,NA,NA,37.1670662009736,1.18859659369654,31.2697061375416,9.61851185467131e-23,0.91
"205",1,11,15,"mod2",NA,NA,NA,NA,71.8296868693687,6.39963784802303,11.2240236987095,4.92297029126082e-11,0.91
"243",1,13,15,"mod2",NA,NA,NA,NA,41.1870840721836,1.40778850823538,29.256584942443,5.51821593090732e-22,0.91
"262",1,14,15,"mod2",NA,NA,NA,NA,41.0065157806445,1.16087270212221,35.3238694524213,5.30387742556463e-26,0.91
"281",1,15,15,"mod2",NA,NA,NA,NA,39.7982378261809,1.22105722923353,32.5932617025351,1.29408913118052e-22,0.91
"300",1,16,15,"mod2",NA,NA,NA,NA,39.9888410316952,1.67548947315075,23.8669604748375,9.93337184860594e-18,0.91
"319",1,17,15,"mod2",NA,NA,NA,NA,39.7576606376696,1.01610903225956,39.1273567849887,5.90350547202715e-28,0.91
"338",1,18,15,"mod2",NA,NA,NA,NA,36.3126044487286,0.958312841124452,37.8922235938325,1.32366666314801e-25,0.91
"357",1,19,15,"mod2",NA,NA,NA,NA,38.2379755689034,0.761680142629826,50.2021431684966,1.26829633883794e-26,0.91
"376",1,20,15,"mod2",NA,NA,NA,NA,36.4545148150461,1.00610226409989,36.2334089841855,1.96997090390147e-24,0.91
"395",1,21,15,"mod2",NA,NA,NA,NA,34.5371298593808,1.35133888158038,25.5577119330643,1.94301059822031e-19,0.91
"414",1,22,15,"mod2",NA,NA,NA,NA,39.8336261061707,1.28526811329508,30.9924642913984,4.64368398289165e-22,0.91
"433",1,23,15,"mod2",NA,NA,NA,NA,40.8936562952322,1.26207675294845,32.4018774608571,9.63899112412973e-24,0.91
"452",1,24,15,"mod2",NA,NA,NA,NA,64.836304898616,5.32317687912635,12.1800019745459,3.01129866340998e-12,0.91
"471",1,25,15,"mod2",NA,NA,NA,NA,39.8936516495172,1.08732122838788,36.6898489682443,4.16217247586621e-27,0.91
"509",1,27,15,"mod2",NA,NA,NA,NA,40.3805392166615,1.30707197327584,30.893891111029,1.32180579336587e-22,0.91
"547",1,29,15,"mod2",NA,NA,NA,NA,37.8111799147015,1.23098941909535,30.7160884798577,2.24910431098199e-21,0.91
"566",1,30,15,"mod2",NA,NA,NA,NA,38.9279287193331,1.18012744344426,32.9862074944381,9.54392140019803e-23,0.91
"585",1,31,15,"mod2",NA,NA,NA,NA,68.128226363732,5.58317440490262,12.2024177328059,2.89050743995868e-12,0.91
"604",1,32,15,"mod2",NA,NA,NA,NA,40.2341316274596,1.21423712484287,33.1353166562636,2.09055738879321e-23,0.91
"623",1,33,15,"mod2",NA,NA,NA,NA,38.7378948644276,1.25338089548298,30.9067219741693,4.98135767520206e-22,0.91
"642",1,34,15,"mod2",NA,NA,NA,NA,39.5899663722649,1.16765992003776,33.9053911955672,1.14017409815677e-23,0.91
"661",1,35,15,"mod2",NA,NA,NA,NA,41.0382846042374,1.06498118424118,38.5342813671192,2.17499430296455e-28,0.91
"680",1,36,15,"mod2",NA,NA,NA,NA,38.8432931791574,1.17331933706761,33.1054743171927,1.36619523094163e-24,0.91
"699",1,37,15,"mod2",NA,NA,NA,NA,40.3153011769511,1.07974880133597,37.3376669898305,4.5084677081379e-26,0.91
"718",1,38,15,"mod2",NA,NA,NA,NA,39.9313975749142,1.24998025535316,31.9456226639615,2.15410869332323e-22,0.91
"737",1,39,15,"mod2",NA,NA,NA,NA,40.5901681215328,1.16773250093235,34.7598170720817,3.43539274079711e-25,0.91
"756",1,40,15,"mod2",NA,NA,NA,NA,66.6061851184114,5.1410608416612,12.9557278487468,4.21383058994883e-13,0.91
"794",1,42,15,"mod2",NA,NA,NA,NA,38.375680578944,1.36188369674508,28.1783831252715,2.46173997165503e-19,0.91
"813",1,43,15,"mod2",NA,NA,NA,NA,64.6786929003863,4.91588252581885,13.1570867612652,2.93573818198394e-13,0.91
"851",1,45,15,"mod2",NA,NA,NA,NA,38.9441068607845,1.14055060704404,34.1450055966529,1.43359472292725e-25,0.91
"870",1,46,15,"mod2",NA,NA,NA,NA,71.2555018837968,5.89724752628029,12.082840607632,2.11988520280647e-12,0.91
"889",1,47,15,"mod2",NA,NA,NA,NA,37.6751630326818,1.03601484557319,36.3654663769201,2.26119960240036e-26,0.91
"927",1,49,15,"mod2",NA,NA,NA,NA,41.0570440612936,1.17130372130891,35.0524320160214,2.70877131297453e-25,0.91
"946",1,50,15,"mod2",NA,NA,NA,NA,40.6073848322429,1.14798886771162,35.3726294517029,5.09365481163906e-26,0.91
"965",1,51,15,"mod2",NA,NA,NA,NA,39.5334783479851,1.1587522051326,34.1172842415098,5.82821325538384e-25,0.91
"984",1,52,15,"mod2",NA,NA,NA,NA,41.4808513394955,1.42217790682826,29.1671324243856,7.92720895807721e-21,0.91
"1003",1,53,15,"mod2",NA,NA,NA,NA,37.6359338685604,1.55442273071245,24.2121612898124,7.61789958278237e-20,0.91
"1022",1,54,15,"mod2",NA,NA,NA,NA,40.9110726758868,1.13433656350182,36.0660794972435,2.88212148604662e-26,0.91
"1041",1,55,15,"mod2",NA,NA,NA,NA,38.6885660944103,1.23889592229251,31.2282617112978,3.83210683184852e-22,0.91
"1060",1,56,15,"mod2",NA,NA,NA,NA,61.0726072939865,5.36179741489212,11.390323536723,3.64953620731455e-11,0.91
"1079",1,57,15,"mod2",NA,NA,NA,NA,37.8008784003327,1.34354104432108,28.1352613380222,2.54756796159824e-19,0.91
"1098",1,58,15,"mod2",NA,NA,NA,NA,40.1990061489482,1.12613472816505,35.6964447890258,3.89915385666943e-26,0.91
"1117",1,59,15,"mod2",NA,NA,NA,NA,37.5084304765195,1.1707251245827,32.0386311773136,5.07542649711446e-23,0.91
"1155",1,61,15,"mod2",NA,NA,NA,NA,38.0301695095759,1.04519004024823,36.3858896900163,9.38991301535212e-26,0.91
"1174",1,62,15,"mod2",NA,NA,NA,NA,39.7422804383187,1.21078542348013,32.8235537590868,1.73986385348256e-24,0.91
"1193",1,63,15,"mod2",NA,NA,NA,NA,39.5649540014095,1.09968442491573,35.9784617340939,1.29273268833976e-25,0.91
"1212",1,64,15,"mod2",NA,NA,NA,NA,39.37065930424,1.24525839347819,31.6164576849565,1.88257065181313e-23,0.91
"1231",1,65,15,"mod2",NA,NA,NA,NA,40.7799084712711,1.29915942507816,31.3894566625784,2.2911337582467e-23,0.91
"1250",1,66,15,"mod2",NA,NA,NA,NA,36.8833533240086,0.833017026302853,44.2768300759788,1.36451558669885e-29,0.91
"1269",1,67,15,"mod2",NA,NA,NA,NA,39.580309015685,1.08695860909621,36.4138143664878,2.17470345795987e-26,0.91
"1288",1,68,15,"mod2",NA,NA,NA,NA,35.7570940634208,0.932020584770928,38.3651333969294,1.19649913139162e-21,0.91
"1307",1,69,15,"mod2",NA,NA,NA,NA,41.0353033797901,0.905385119672525,45.3235893634218,9.50701447069249e-28,0.91
"1326",1,70,15,"mod2",NA,NA,NA,NA,42.0477634254178,0.84445963918168,49.7925081015879,1.55356292539249e-26,0.91
"1345",1,71,15,"mod2",NA,NA,NA,NA,40.8487434422174,1.16050966409769,35.1989687858204,2.40656904430663e-25,0.91
"1364",1,72,15,"mod2",NA,NA,NA,NA,39.1974653541139,1.16295332313803,33.7051062791982,3.28176446797079e-24,0.91
"1383",1,73,15,"mod2",NA,NA,NA,NA,39.7212862735698,0.787313981921064,50.4516459578793,8.30508096279771e-30,0.91
"1402",1,74,15,"mod2",NA,NA,NA,NA,38.1465271620049,1.103433216929,34.5707620332219,1.63957942358871e-24,0.91
"1421",1,75,15,"mod2",NA,NA,NA,NA,37.2331510366237,1.06443886129135,34.9791353835515,2.87439396461942e-25,0.91
"1440",1,76,15,"mod2",NA,NA,NA,NA,40.7163065721673,1.13229653819167,35.9590488876642,3.14475137711015e-26,0.91
"1459",1,77,15,"mod2",NA,NA,NA,NA,40.0134155797595,1.10937073483058,36.0685696165134,2.8762882374303e-26,0.91
"1478",1,78,15,"mod2",NA,NA,NA,NA,37.2357473811975,1.08090009653471,34.4488334311124,4.43171804410056e-25,0.91
"1497",1,79,15,"mod2",NA,NA,NA,NA,40.1016013284949,1.16622372660709,34.3858561728656,4.66750494608824e-25,0.91
"1516",1,80,15,"mod2",NA,NA,NA,NA,36.2324028314643,1.15523419513754,31.3636862412565,1.35206706205055e-21,0.91
"1535",1,81,15,"mod2",NA,NA,NA,NA,62.6028595151681,4.7374581776887,13.2144405643515,2.6505435741162e-13,0.91
"1554",1,82,15,"mod2",NA,NA,NA,NA,71.2949815908496,6.20172909528559,11.4959845061672,1.79188567483911e-11,0.91
"1573",1,83,15,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26,0.91
"1592",1,84,15,"mod2",NA,NA,NA,NA,37.5094864318663,1.00764748558741,37.2248102321222,2.15677647745845e-25,0.91
"1611",1,85,15,"mod2",NA,NA,NA,NA,38.4030325085502,1.20388309229322,31.8993038064835,1.4766436469112e-23,0.91
"1630",1,86,15,"mod2",NA,NA,NA,NA,69.487103286216,5.93214377424403,11.7136579844731,1.20330212118214e-11,0.91
"1649",1,87,15,"mod2",NA,NA,NA,NA,38.1261629987233,1.04929863393515,36.3349019675551,4.19057528071481e-25,0.91
"1668",1,88,15,"mod2",NA,NA,NA,NA,35.3062633244584,1.12580866063567,31.360802735807,3.44196892285048e-22,0.91
"1687",1,89,15,"mod2",NA,NA,NA,NA,38.7868898182592,1.02910720996857,37.6898436261503,7.90599626090668e-27,0.91
"1706",1,90,15,"mod2",NA,NA,NA,NA,38.6182346366686,1.156168787121,33.4019003685722,4.20161412340063e-24,0.91
"1725",1,91,15,"mod2",NA,NA,NA,NA,39.2434376841026,1.05732140060257,37.1159021861636,2.33749219980556e-25,0.91
"1744",1,92,15,"mod2",NA,NA,NA,NA,38.9947484977084,1.06285535110195,36.6886693069563,1.74385771496972e-26,0.91
"1763",1,93,15,"mod2",NA,NA,NA,NA,38.3495841683471,1.50847445117537,25.4227601524613,6.82988533473004e-20,0.91
"1782",1,94,15,"mod2",NA,NA,NA,NA,38.7806206211633,1.11464600170479,34.7918716452134,8.27453147489506e-26,0.91
"1801",1,95,15,"mod2",NA,NA,NA,NA,39.2345103210298,1.07062108113064,36.6464952096737,1.80376356982969e-26,0.91
"1820",1,96,15,"mod2",NA,NA,NA,NA,40.289703280064,1.25971848282294,31.983100851055,8.38753264705747e-22,0.91
"1839",1,97,15,"mod2",NA,NA,NA,NA,40.0894865736736,1.13270888414494,35.3925771527221,5.01015032911068e-26,0.91
"1858",1,98,15,"mod2",NA,NA,NA,NA,39.5793162244789,1.32448709739234,29.8827495582273,4.39559021086947e-21,0.91
"1896",1,100,15,"mod2",NA,NA,NA,NA,38.8247662849517,1.15309873727659,33.6699408557577,3.37680248583301e-24,0.91
"16",1,1,16,"mod2",NA,NA,NA,NA,39.5863494365094,1.27699921445395,30.9995096225933,1.20839097714636e-22,0.88
"35",1,2,16,"mod2",NA,NA,NA,NA,40.323354664886,1.21122689569157,33.2913303100512,4.60022979840359e-24,0.88
"54",1,3,16,"mod2",NA,NA,NA,NA,40.5846405432374,1.17808883320562,34.4495588102683,1.8050621263193e-24,0.88
"92",1,5,16,"mod2",NA,NA,NA,NA,39.3396018971117,1.29875168028152,30.2903183837147,6.04644883255793e-23,0.88
"111",1,6,16,"mod2",NA,NA,NA,NA,38.5145751085358,0.995746582140839,38.6790934554153,1.65179236597948e-26,0.88
"130",1,7,16,"mod2",NA,NA,NA,NA,39.1823032286011,1.11905897472205,35.013617792872,1.15699272821324e-24,0.88
"149",1,8,16,"mod2",NA,NA,NA,NA,66.5795531914822,5.28513008755184,12.5975240133253,2.75762549333762e-13,0.88
"168",1,9,16,"mod2",NA,NA,NA,NA,40.4528550286278,1.15626340701294,34.9858473279307,2.85880127002377e-25,0.88
"206",1,11,16,"mod2",NA,NA,NA,NA,40.0272180118481,1.18030045290557,33.9127362980437,2.77430318833817e-24,0.88
"244",1,13,16,"mod2",NA,NA,NA,NA,38.4618728184966,1.31665106006134,29.2118952281137,2.07478207130641e-21,0.88
"263",1,14,16,"mod2",NA,NA,NA,NA,40.9924706716623,1.16160171891931,35.2896091698274,5.45692914334629e-26,0.88
"282",1,15,16,"mod2",NA,NA,NA,NA,40.4262369479643,1.22120688309915,33.1035121955517,5.36944922966999e-24,0.88
"301",1,16,16,"mod2",NA,NA,NA,NA,39.5509436826384,1.05708231323395,37.4151976506348,2.2982592324093e-27,0.88
"320",1,17,16,"mod2",NA,NA,NA,NA,38.1520769311546,1.27514146768787,29.9198778315424,3.06561274841453e-22,0.88
"339",1,18,16,"mod2",NA,NA,NA,NA,41.3451060816063,0.939464165018383,44.0092423118632,6.92336123480778e-31,0.88
"358",1,19,16,"mod2",NA,NA,NA,NA,39.043987373419,0.972535788603206,40.1465815767002,5.71850012836928e-27,0.88
"377",1,20,16,"mod2",NA,NA,NA,NA,34.6948109839601,1.11311827541904,31.1690246671218,1.04698263388508e-22,0.88
"396",1,21,16,"mod2",NA,NA,NA,NA,38.8281808321947,1.13546835517095,34.1957401590016,5.46116631976678e-25,0.88
"415",1,22,16,"mod2",NA,NA,NA,NA,39.0272520674886,1.15121480803603,33.9009295181573,2.80085706167972e-24,0.88
"434",1,23,16,"mod2",NA,NA,NA,NA,40.8086049723839,1.0903223421029,37.4280186661832,2.27448608989221e-27,0.88
"453",1,24,16,"mod2",NA,NA,NA,NA,40.8173657847086,1.11969612692136,36.4539671106457,8.90444542681079e-26,0.88
"472",1,25,16,"mod2",NA,NA,NA,NA,42.0553071670862,0.867593437530866,48.4735192174503,3.0195148709115e-26,0.88
"491",1,26,16,"mod2",NA,NA,NA,NA,38.5924483217311,1.24454403742682,31.0093071527814,4.58019223019148e-22,0.88
"510",1,27,16,"mod2",NA,NA,NA,NA,40.4400341912823,1.04685140499582,38.6301570579101,3.82976975427443e-27,0.88
"529",1,28,16,"mod2",NA,NA,NA,NA,38.7884311776803,1.03421358567171,37.5052423552219,3.96951295727076e-26,0.88
"548",1,29,16,"mod2",NA,NA,NA,NA,40.7886853062215,1.25493006110247,32.5027557873528,1.38879284743258e-22,0.88
