"","s_type","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"2571",2,68,1,"mod2",NA,NA,NA,NA,27.5434711501763,4.13733346805217,6.65730025458731,0.00264423401113404
"2572",2,68,2,"mod2",NA,NA,NA,NA,32.1909943512843,2.85632986829212,11.2700548730852,5.25918934177093e-07
"2573",2,68,3,"mod1",0.153265074502912,0.0722529687592583,2.1212287485872,0.0537002880109372,54.7251951055483,20.6239528793661,2.65347750868359,0.0198797940796906
"2574",2,68,4,"mod1",0.125200494305013,0.0507147546962655,2.46871931166479,0.0244622545392689,50.7714621989363,12.4580146924468,4.07540554834299,0.00078752603120188
"2575",2,68,5,"mod1",0.101449791936153,0.0481822650733049,2.1055421903019,0.0495492256618819,53.5726262843444,11.9457382815615,4.48466432309461,0.000286531082648951
"2576",2,68,6,"mod1",0.0601574020549717,0.036978996373109,1.62679920915101,0.116320026958437,47.8310945476546,7.1683563967879,6.67253299083838,5.42541856858005e-07
"2577",2,68,7,"mod2",NA,NA,NA,NA,40.2601404457498,1.70675545797866,23.5886988130277,1.33510271135467e-18
"2578",2,68,8,"mod2",NA,NA,NA,NA,40.2284925198017,1.67471560997307,24.0210888823377,2.81554306821813e-19
"2579",2,68,9,"mod2",NA,NA,NA,NA,41.2099941616244,1.56778480812773,26.2854914449884,9.04284223760489e-21
"2580",2,68,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2581",2,69,1,"mod3",0.330544500184139,0.0378482812796476,8.73340846686965,0.000124678396313796,NA,NA,NA,NA
"2582",2,69,2,"mod2",NA,NA,NA,NA,33.2615851655236,2.2764996493623,14.6108457230999,5.24728513899143e-09
"2583",2,69,3,"mod2",NA,NA,NA,NA,33.3482228782312,1.74425014166656,19.1189452026464,6.05458519010533e-12
"2584",2,69,4,"mod2",NA,NA,NA,NA,34.355005401647,1.552885564923,22.1233336040125,5.71834232818487e-14
"2585",2,69,5,"mod2",NA,NA,NA,NA,36.4556047620199,1.1236124380699,32.4449992958798,4.49259075742348e-20
"2586",2,69,6,"mod2",NA,NA,NA,NA,38.0593298308303,1.1220458934071,33.9195839086965,7.95437019166748e-20
"2587",2,69,7,"mod1",0.0881653225868625,0.0430830489774053,2.04640397278058,0.0528501673577511,50.4067328913619,9.11307687785082,5.53125289811552,1.4706293605947e-05
"2588",2,69,8,"mod1",0.0601751411812063,0.0361769127575887,1.66335755580978,0.10872853963925,46.7903183487207,6.88235782342158,6.79858844152029,3.98883662470051e-07
"2589",2,69,9,"mod2",NA,NA,NA,NA,40.531373631265,1.53460810270454,26.4115467394143,7.98424727974032e-21
"2590",2,69,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2591",2,70,1,"mod2",NA,NA,NA,NA,27.5434711501763,4.13733346805217,6.65730025458731,0.00264423401113404
"2592",2,70,2,"mod2",NA,NA,NA,NA,32.1909943512843,2.85632986829212,11.2700548730852,5.25918934177093e-07
"2593",2,70,3,"mod2",NA,NA,NA,NA,33.1396436703068,1.89315013009911,17.5050267506105,6.49229501149868e-11
"2594",2,70,4,"mod2",NA,NA,NA,NA,37.558222636358,1.42517791687096,26.3533571435198,2.00940706182478e-16
"2595",2,70,5,"mod2",NA,NA,NA,NA,39.2599526533611,1.43273822592647,27.4020417288537,4.59783935440349e-19
"2596",2,70,6,"mod2",NA,NA,NA,NA,41.173406581078,1.33963820064696,30.7347211815801,1.44276212056149e-19
"2597",2,70,7,"mod2",NA,NA,NA,NA,41.6478572515373,1.06397307764763,39.1437134326911,2.93815006537045e-23
"2598",2,70,8,"mod2",NA,NA,NA,NA,41.9127174323656,1.02491951176477,40.8936672111916,7.94816553047749e-26
"2599",2,70,9,"mod2",NA,NA,NA,NA,41.2099941616244,1.56778480812773,26.2854914449884,9.04284223760489e-21
"2600",2,70,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2601",2,71,1,"mod3",0.388459363351005,0.0487995810210102,7.96030119979427,0.000504535147055753,NA,NA,NA,NA
"2602",2,71,2,"mod2",NA,NA,NA,NA,33.1038776907385,2.29902407091585,14.3991000831719,1.60818304124416e-07
"2603",2,71,3,"mod2",NA,NA,NA,NA,35.2570756391547,1.97014003388309,17.8957206253324,1.53696714971339e-10
"2604",2,71,4,"mod2",NA,NA,NA,NA,33.5201603256979,1.7599875844373,19.0456799934841,6.3997717900516e-12
"2605",2,71,5,"mod2",NA,NA,NA,NA,37.2537833529866,1.31088911283909,28.418714434437,2.08446086623394e-16
"2606",2,71,6,"mod2",NA,NA,NA,NA,38.9588656465613,1.42304370828093,27.3771391699729,2.50819744085592e-17
"2607",2,71,7,"mod2",NA,NA,NA,NA,39.8571146926608,1.10951652223111,35.9229573368701,4.87829356640336e-23
"2608",2,71,8,"mod2",NA,NA,NA,NA,41.3358470141003,1.01460146885779,40.7409690236651,1.14065575013252e-23
"2609",2,71,9,"mod2",NA,NA,NA,NA,42.3369853051105,0.938081167678171,45.1314734415765,1.76651408748499e-25
"2610",2,71,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
"2611",2,72,1,"mod3",0.33983065092536,0.0352519110293047,9.6400632193489,7.13579444629534e-05,NA,NA,NA,NA
"2612",2,72,2,"mod2",NA,NA,NA,NA,34.2632762878446,2.59888657801881,13.1838290203354,1.6838961596767e-08
"2613",2,72,3,"mod2",NA,NA,NA,NA,36.2184772131897,1.73123039776372,20.9206569269891,1.64210469360561e-12
"2614",2,72,4,"mod2",NA,NA,NA,NA,38.6743290109995,1.21305102470261,31.8818650027361,2.73374159288359e-17
"2615",2,72,5,"mod2",NA,NA,NA,NA,39.824152089976,1.08834835899975,36.5913650355265,3.33810664797228e-21
"2616",2,72,6,"mod2",NA,NA,NA,NA,39.8122869532207,0.996783110654818,39.9407719970964,9.44090696607368e-23
"2617",2,72,7,"mod2",NA,NA,NA,NA,41.6716793219916,1.13079113647191,36.8517916155659,1.22195100698914e-22
"2618",2,72,8,"mod2",NA,NA,NA,NA,41.8437281666407,1.12443562045041,37.2130937562078,9.7060743944867e-23
"2619",2,72,9,"mod2",NA,NA,NA,NA,40.263087214384,1.66850389763936,24.1312515190101,8.30637206668667e-20
"2620",2,72,10,"mod2",NA,NA,NA,NA,40.9715704458348,1.63772426343538,25.0173801296016,1.02103674524274e-19
